Epoch 1/400: [===============] 100% | Error 20.5429 | Acc: 0.00333333 AT 19.94 | val_Acc 0 | val_AT 19.9| nb_modif 8 | elaps: 0s
Epoch 10/400: [===============] 100% | Error 56.0047 | Acc: 0.382222 AT 14.1478 | val_Acc 0.43 | val_AT 13.1668| nb_modif 22 | elaps: 1s
Epoch 11/400: [===============] 100% | Error 56.0194 | Acc: 0.632778 AT 9.93778 | val_Acc 0.61 | val_AT 10.2808| nb_modif 14 | elaps: 1s
Epoch 12/400: [===============] 100% | Error 56.0366 | Acc: 0.625556 AT 9.56944 | val_Acc 0.545 | val_AT 10.4614| nb_modif 15 | elaps: 1s
Epoch 13/400: [===============] 100% | Error 56.0493 | Acc: 0.742222 AT 7.04667 | val_Acc 0.725 | val_AT 6.93731| nb_modif 11 | elaps: 0s
Epoch 14/400: [===============] 100% | Error 56.0618 | Acc: 0.76 AT 6.31611 | val_Acc 0.865 | val_AT 4.48469| nb_modif 9 | elaps: 0s
Epoch 15/400: [===============] 100% | Error 56.0851 | Acc: 0.817222 AT 4.86611 | val_Acc 0.82 | val_AT 4.65242| nb_modif 9 | elaps: 0s
Epoch 16/400: [===============] 100% | Error 56.0949 | Acc: 0.838889 AT 4.415 | val_Acc 0.89 | val_AT 3.40326| nb_modif 6 | elaps: 0s
Epoch 17/400: [===============] 100% | Error 56.1017 | Acc: 0.872222 AT 3.70167 | val_Acc 0.865 | val_AT 3.72202| nb_modif 6 | elaps: 0s
Epoch 18/400: [===============] 100% | Error 56.1371 | Acc: 0.853889 AT 3.95 | val_Acc 0.855 | val_AT 3.95861| nb_modif 7 | elaps: 0s
Epoch 19/400: [===============] 100% | Error 56.1448 | Acc: 0.857222 AT 3.99556 | val_Acc 0.885 | val_AT 3.55479| nb_modif 6 | elaps: 0s
Epoch 20/400: [===============] 100% | Error 56.1646 | Acc: 0.848333 AT 4.25111 | val_Acc 0.86 | val_AT 4.04277| nb_modif 7 | elaps: 0s
Epoch 21/400: [===============] 100% | Error 56.1844 | Acc: 0.851111 AT 4.18389 | val_Acc 0.91 | val_AT 3.07521| nb_modif 7 | elaps: 0s
Epoch 22/400: [===============] 100% | Error 56.2042 | Acc: 0.854444 AT 4.06444 | val_Acc 0.9 | val_AT 3.26038| nb_modif 6 | elaps: 0s
Epoch 23/400: [===============] 100% | Error 56.2113 | Acc: 0.845556 AT 4.14444 | val_Acc 0.845 | val_AT 4.0063| nb_modif 7 | elaps: 0s
Epoch 24/400: [===============] 100% | Error 56.2173 | Acc: 0.855556 AT 3.98667 | val_Acc 0.855 | val_AT 3.85003| nb_modif 6 | elaps: 0s
Epoch 25/400: [===============] 100% | Error 56.2434 | Acc: 0.860556 AT 3.84889 | val_Acc 0.885 | val_AT 3.27425| nb_modif 6 | elaps: 0s
Epoch 26/400: [===============] 100% | Error 56.2532 | Acc: 0.857222 AT 3.90611 | val_Acc 0.855 | val_AT 3.84637| nb_modif 6 | elaps: 0s
Epoch 27/400: [===============] 100% | Error 56.2553 | Acc: 0.946111 AT 2.285 | val_Acc 0.945 | val_AT 2.20423| nb_modif 2 | elaps: 0s
Epoch 28/400: [===============] 100% | Error 56.2573 | Acc: 0.953889 AT 2.15722 | val_Acc 0.97 | val_AT 1.73602| nb_modif 2 | elaps: 0s
=== END TRAINNING << Time elapsed 26440ms nb threads 13
Epoch 1/400: [===============] 100% | Error 20.5371 | Acc: 0.00333333 AT 19.9556 | val_Acc 0 | val_AT 19.9| nb_modif 8 | elaps: 0s
Epoch 2/400: [===============] 100% | Error 38.9774 | Acc: 0.00777778 AT 19.955 | val_Acc 0 | val_AT 19.9995| nb_modif 12 | elaps: 0s
Epoch 3/400: [===============] 100% | Error 49.748 | Acc: 0.100556 AT 19.2194 | val_Acc 0 | val_AT 20| nb_modif 19 | elaps: 1s
Epoch 4/400: [===============] 100% | Error 54.1018 | Acc: 0.116111 AT 19.0506 | val_Acc 0 | val_AT 20| nb_modif 26 | elaps: 1s
Epoch 5/400: [===============] 100% | Error 55.623 | Acc: 0.0755556 AT 18.9022 | val_Acc 0.165 | val_AT 17.51| nb_modif 31 | elaps: 2s
Epoch 6/400: [===============] 100% | Error 56.0423 | Acc: 0.160556 AT 17.6617 | val_Acc 0.215 | val_AT 16.9676| nb_modif 30 | elaps: 2s
Epoch 7/400: [===============] 100% | Error 56.1793 | Acc: 0.233333 AT 16.5994 | val_Acc 0.25 | val_AT 16.2648| nb_modif 27 | elaps: 1s
Epoch 8/400: [===============] 100% | Error 56.2443 | Acc: 0.282222 AT 15.8761 | val_Acc 0.38 | val_AT 14.2463| nb_modif 27 | elaps: 1s
Epoch 9/400: [===============] 100% | Error 56.2717 | Acc: 0.455556 AT 13.1356 | val_Acc 0.585 | val_AT 10.6262| nb_modif 21 | elaps: 1s
Epoch 10/400: [===============] 100% | Error 56.2882 | Acc: 0.659444 AT 9.76833 | val_Acc 0.655 | val_AT 9.73313| nb_modif 15 | elaps: 1s
Epoch 11/400: [===============] 100% | Error 56.3071 | Acc: 0.567222 AT 11.2922 | val_Acc 0.625 | val_AT 10.2087| nb_modif 18 | elaps: 1s
Epoch 12/400: [===============] 100% | Error 56.3318 | Acc: 0.593889 AT 10.4428 | val_Acc 0.575 | val_AT 10.501| nb_modif 16 | elaps: 1s
Epoch 13/400: [===============] 100% | Error 56.3952 | Acc: 0.535 AT 10.8194 | val_Acc 0.62 | val_AT 9.2225| nb_modif 17 | elaps: 1s
Epoch 14/400: [===============] 100% | Error 56.413 | Acc: 0.641111 AT 8.57167 | val_Acc 0.655 | val_AT 8.16111| nb_modif 13 | elaps: 1s
Epoch 15/400: [===============] 100% | Error 56.4485 | Acc: 0.673333 AT 7.87056 | val_Acc 0.725 | val_AT 6.72081| nb_modif 12 | elaps: 0s
Epoch 16/400: [===============] 100% | Error 56.4771 | Acc: 0.71 AT 6.87278 | val_Acc 0.765 | val_AT 5.8136| nb_modif 10 | elaps: 0s
Epoch 17/400: [===============] 100% | Error 56.5149 | Acc: 0.642778 AT 7.92 | val_Acc 0.67 | val_AT 7.24907| nb_modif 13 | elaps: 1s
Epoch 18/400: [===============] 100% | Error 56.5477 | Acc: 0.718333 AT 6.44667 | val_Acc 0.79 | val_AT 5.08625| nb_modif 9 | elaps: 0s
Epoch 19/400: [===============] 100% | Error 56.5566 | Acc: 0.795556 AT 5.02889 | val_Acc 0.76 | val_AT 5.58043| nb_modif 8 | elaps: 0s
Epoch 20/400: [===============] 100% | Error 56.571 | Acc: 0.726667 AT 6.27889 | val_Acc 0.595 | val_AT 8.8079| nb_modif 10 | elaps: 0s
Epoch 21/400: [===============] 100% | Error 56.5821 | Acc: 0.668889 AT 7.42611 | val_Acc 0.665 | val_AT 7.46904| nb_modif 10 | elaps: 0s
Epoch 22/400: [===============] 100% | Error 56.5946 | Acc: 0.700556 AT 6.83222 | val_Acc 0.7 | val_AT 6.82234| nb_modif 11 | elaps: 0s
Epoch 23/400: [===============] 100% | Error 56.6237 | Acc: 0.742778 AT 6.06722 | val_Acc 0.815 | val_AT 4.59911| nb_modif 8 | elaps: 0s
Epoch 24/400: [===============] 100% | Error 56.6313 | Acc: 0.833889 AT 4.24222 | val_Acc 0.85 | val_AT 3.828| nb_modif 7 | elaps: 0s
Epoch 25/400: [===============] 100% | Error 56.6365 | Acc: 0.875556 AT 3.47278 | val_Acc 0.905 | val_AT 2.98414| nb_modif 5 | elaps: 0s
Epoch 26/400: [===============] 100% | Error 56.6483 | Acc: 0.830556 AT 4.48333 | val_Acc 0.81 | val_AT 4.72992| nb_modif 9 | elaps: 0s
Epoch 27/400: [===============] 100% | Error 56.6831 | Acc: 0.814444 AT 4.79056 | val_Acc 0.8 | val_AT 4.95365| nb_modif 7 | elaps: 0s
Epoch 28/400: [===============] 100% | Error 56.6937 | Acc: 0.783333 AT 5.37556 | val_Acc 0.775 | val_AT 5.38977| nb_modif 8 | elaps: 0s
Epoch 29/400: [===============] 100% | Error 56.735 | Acc: 0.762222 AT 5.73222 | val_Acc 0.775 | val_AT 5.28695| nb_modif 8 | elaps: 0s
Epoch 30/400: [===============] 100% | Error 56.7683 | Acc: 0.786111 AT 5.19556 | val_Acc 0.82 | val_AT 4.45144| nb_modif 8 | elaps: 0s
Epoch 31/400: [===============] 100% | Error 56.8525 | Acc: 0.845556 AT 4.05056 | val_Acc 0.875 | val_AT 3.31726| nb_modif 5 | elaps: 0s
Epoch 32/400: [===============] 100% | Error 56.8551 | Acc: 0.924444 AT 2.53722 | val_Acc 0.96 | val_AT 1.86159| nb_modif 2 | elaps: 0s
Epoch 33/400: [===============] 100% | Error 56.8573 | Acc: 0.993333 AT 1.39444 | val_Acc 0.97 | val_AT 1.70431| nb_modif 2 | elaps: 0s
=== END TRAINNING << Time elapsed 32775ms nb threads 13
Epoch 1/400: [===============] 100% | Error 20.4648 | Acc: 0.00333333 AT 19.9022 | val_Acc 0 | val_AT 19.9| nb_modif 8 | elaps: 0s
Epoch 2/400: [===============] 100% | Error 39.4833 | Acc: 0.00833333 AT 19.9428 | val_Acc 0 | val_AT 19.9995| nb_modif 13 | elaps: 0s
Epoch 3/400: [===============] 100% | Error 49.2539 | Acc: 0.112222 AT 19.1733 | val_Acc 0.02 | val_AT 19.7| nb_modif 19 | elaps: 1s
Epoch 4/400: [===============] 100% | Error 52.9756 | Acc: 0.095 AT 19.2789 | val_Acc 0.02 | val_AT 19.6785| nb_modif 24 | elaps: 1s
Epoch 5/400: [===============] 100% | Error 54.4716 | Acc: 0.0544444 AT 19.2739 | val_Acc 0.035 | val_AT 19.4784| nb_modif 32 | elaps: 2s
Epoch 6/400: [===============] 100% | Error 54.8413 | Acc: 0.173333 AT 17.4111 | val_Acc 0.49 | val_AT 12.8274| nb_modif 27 | elaps: 1s
Epoch 7/400: [===============] 100% | Error 54.9876 | Acc: 0.242778 AT 16.4517 | val_Acc 0.215 | val_AT 16.8391| nb_modif 28 | elaps: 2s
Epoch 8/400: [===============] 100% | Error 55.0822 | Acc: 0.317222 AT 15.3983 | val_Acc 0.34 | val_AT 14.8592| nb_modif 26 | elaps: 1s
Epoch 9/400: [===============] 100% | Error 55.1123 | Acc: 0.366111 AT 14.445 | val_Acc 0.46 | val_AT 13.0693| nb_modif 23 | elaps: 1s
Epoch 10/400: [===============] 100% | Error 55.1594 | Acc: 0.452778 AT 13.1556 | val_Acc 0.54 | val_AT 11.8103| nb_modif 22 | elaps: 1s
Epoch 11/400: [===============] 100% | Error 55.2045 | Acc: 0.582222 AT 10.9489 | val_Acc 0.44 | val_AT 13.2191| nb_modif 18 | elaps: 1s
Epoch 12/400: [===============] 100% | Error 55.2243 | Acc: 0.450556 AT 12.5261 | val_Acc 0.575 | val_AT 10.1711| nb_modif 18 | elaps: 1s
Epoch 13/400: [===============] 100% | Error 55.2402 | Acc: 0.622222 AT 9.2 | val_Acc 0.675 | val_AT 8.00086| nb_modif 14 | elaps: 1s
Epoch 14/400: [===============] 100% | Error 55.2594 | Acc: 0.720556 AT 7.16 | val_Acc 0.765 | val_AT 6.03| nb_modif 10 | elaps: 0s
Epoch 15/400: [===============] 100% | Error 55.2693 | Acc: 0.847778 AT 4.94833 | val_Acc 0.885 | val_AT 3.83015| nb_modif 8 | elaps: 0s
Epoch 16/400: [===============] 100% | Error 55.3381 | Acc: 0.838333 AT 4.56333 | val_Acc 0.835 | val_AT 4.26415| nb_modif 7 | elaps: 0s
Epoch 17/400: [===============] 100% | Error 55.3524 | Acc: 0.827778 AT 4.57778 | val_Acc 0.825 | val_AT 4.47132| nb_modif 7 | elaps: 0s
Epoch 18/400: [===============] 100% | Error 55.3943 | Acc: 0.797222 AT 5.16111 | val_Acc 0.76 | val_AT 5.63736| nb_modif 9 | elaps: 0s
Epoch 19/400: [===============] 100% | Error 55.4061 | Acc: 0.762778 AT 5.59667 | val_Acc 0.75 | val_AT 5.78319| nb_modif 9 | elaps: 0s
Epoch 20/400: [===============] 100% | Error 55.4429 | Acc: 0.780556 AT 5.33389 | val_Acc 0.785 | val_AT 5.21392| nb_modif 8 | elaps: 0s
Epoch 21/400: [===============] 100% | Error 55.4537 | Acc: 0.770556 AT 5.51167 | val_Acc 0.75 | val_AT 5.86107| nb_modif 9 | elaps: 0s
Epoch 22/400: [===============] 100% | Error 55.4601 | Acc: 0.819444 AT 4.67889 | val_Acc 0.8 | val_AT 4.91931| nb_modif 6 | elaps: 0s
Epoch 23/400: [===============] 100% | Error 55.4652 | Acc: 0.893889 AT 3.26889 | val_Acc 0.845 | val_AT 4.0596| nb_modif 5 | elaps: 0s
Epoch 24/400: [===============] 100% | Error 55.4743 | Acc: 0.883889 AT 3.39667 | val_Acc 0.83 | val_AT 4.2903| nb_modif 5 | elaps: 0s
Epoch 25/400: [===============] 100% | Error 55.48 | Acc: 0.897222 AT 3.08556 | val_Acc 0.87 | val_AT 3.46145| nb_modif 5 | elaps: 0s
Epoch 26/400: [===============] 100% | Error 55.4853 | Acc: 0.904444 AT 2.91722 | val_Acc 0.87 | val_AT 3.50231| nb_modif 4 | elaps: 0s
Epoch 27/400: [===============] 100% | Error 55.521 | Acc: 0.922778 AT 2.53778 | val_Acc 0.945 | val_AT 2.02751| nb_modif 3 | elaps: 0s
Epoch 28/400: [===============] 100% | Error 55.5305 | Acc: 0.956111 AT 1.855 | val_Acc 0.995 | val_AT 1.00514| nb_modif 2 | elaps: 0s
=== END TRAINNING << Time elapsed 27796ms nb threads 13
Epoch 1/400: [===============] 100% | Error 23.0715 | Acc: 0.00277778 AT 19.9611 | val_Acc 0 | val_AT 19.9| nb_modif 9 | elaps: 0s
Epoch 2/400: [===============] 100% | Error 41.7213 | Acc: 0.00333333 AT 19.9761 | val_Acc 0 | val_AT 19.9995| nb_modif 12 | elaps: 0s
Epoch 3/400: [===============] 100% | Error 53.6894 | Acc: 0.0733333 AT 19.4533 | val_Acc 0 | val_AT 20| nb_modif 20 | elaps: 1s
Epoch 4/400: [===============] 100% | Error 58.1954 | Acc: 0.108889 AT 18.9983 | val_Acc 0.01 | val_AT 19.865| nb_modif 25 | elaps: 1s
Epoch 5/400: [===============] 100% | Error 59.8416 | Acc: 0.0605556 AT 19.0411 | val_Acc 0.17 | val_AT 17.1193| nb_modif 33 | elaps: 2s
Epoch 6/400: [===============] 100% | Error 60.26 | Acc: 0.127222 AT 17.8839 | val_Acc 0.175 | val_AT 17.0556| nb_modif 30 | elaps: 2s
Epoch 7/400: [===============] 100% | Error 60.4041 | Acc: 0.192222 AT 16.7 | val_Acc 0.36 | val_AT 13.9753| nb_modif 28 | elaps: 2s
Epoch 8/400: [===============] 100% | Error 60.4849 | Acc: 0.297222 AT 14.8589 | val_Acc 0.125 | val_AT 17.7249| nb_modif 25 | elaps: 1s
Epoch 9/400: [===============] 100% | Error 60.568 | Acc: 0.238333 AT 15.8528 | val_Acc 0.265 | val_AT 15.4336| nb_modif 24 | elaps: 1s
Epoch 10/400: [===============] 100% | Error 60.5928 | Acc: 0.432778 AT 12.3806 | val_Acc 0.47 | val_AT 11.6522| nb_modif 19 | elaps: 1s
Epoch 11/400: [===============] 100% | Error 60.6151 | Acc: 0.496667 AT 11.2883 | val_Acc 0.47 | val_AT 11.5683| nb_modif 17 | elaps: 1s
Epoch 12/400: [===============] 100% | Error 60.6363 | Acc: 0.502222 AT 11.1089 | val_Acc 0.635 | val_AT 8.58784| nb_modif 17 | elaps: 1s
Epoch 13/400: [===============] 100% | Error 60.6877 | Acc: 0.507222 AT 10.9628 | val_Acc 0.545 | val_AT 10.2479| nb_modif 17 | elaps: 1s
Epoch 14/400: [===============] 100% | Error 60.706 | Acc: 0.503889 AT 10.9922 | val_Acc 0.425 | val_AT 12.0762| nb_modif 16 | elaps: 1s
Epoch 15/400: [===============] 100% | Error 60.7493 | Acc: 0.536667 AT 10.0956 | val_Acc 0.5 | val_AT 10.7254| nb_modif 15 | elaps: 1s
Epoch 16/400: [===============] 100% | Error 60.7692 | Acc: 0.490556 AT 10.9028 | val_Acc 0.505 | val_AT 10.5486| nb_modif 17 | elaps: 1s
Epoch 17/400: [===============] 100% | Error 60.788 | Acc: 0.577222 AT 9.23944 | val_Acc 0.525 | val_AT 10.1477| nb_modif 16 | elaps: 1s
