Epoch 1/400: [===============] 100% | Error 8.05555 | Acc: 0.00555556 AT 19.8572 | val_Acc 0 | val_AT 19.9| nb_modif 3 | elaps: 0s
Epoch 25/400: [===============] 100% | Error 45.5205 | Acc: 0.707222 AT 8.48722 | val_Acc 0.685 | val_AT 8.71924| nb_modif 5 | elaps: 0s
Epoch 26/400: [===============] 100% | Error 45.527 | Acc: 0.637222 AT 9.42444 | val_Acc 0.59 | val_AT 10.0836| nb_modif 5 | elaps: 0s
Epoch 27/400: [===============] 100% | Error 45.5343 | Acc: 0.606111 AT 9.77889 | val_Acc 0.625 | val_AT 9.62042| nb_modif 6 | elaps: 0s
Epoch 28/400: [===============] 100% | Error 45.54 | Acc: 0.644444 AT 9.24222 | val_Acc 0.695 | val_AT 8.3581| nb_modif 5 | elaps: 0s
Epoch 29/400: [===============] 100% | Error 45.5455 | Acc: 0.627778 AT 9.62111 | val_Acc 0.6 | val_AT 10.2018| nb_modif 5 | elaps: 0s
Epoch 30/400: [===============] 100% | Error 45.553 | Acc: 0.557222 AT 11.04 | val_Acc 0.45 | val_AT 12.821| nb_modif 7 | elaps: 1s
Epoch 31/400: [===============] 100% | Error 45.5618 | Acc: 0.467222 AT 12.6356 | val_Acc 0.485 | val_AT 12.3991| nb_modif 8 | elaps: 1s
Epoch 32/400: [===============] 100% | Error 45.5671 | Acc: 0.53 AT 11.47 | val_Acc 0.725 | val_AT 8.062| nb_modif 5 | elaps: 0s
Epoch 33/400: [===============] 100% | Error 45.5733 | Acc: 0.64 AT 9.43944 | val_Acc 0.575 | val_AT 10.3053| nb_modif 6 | elaps: 0s
Epoch 34/400: [===============] 100% | Error 45.5786 | Acc: 0.6 AT 10.085 | val_Acc 0.55 | val_AT 10.8015| nb_modif 5 | elaps: 0s
Epoch 35/400: [===============] 100% | Error 45.5853 | Acc: 0.565 AT 10.5706 | val_Acc 0.52 | val_AT 11.009| nb_modif 6 | elaps: 0s
Epoch 36/400: [===============] 100% | Error 45.5904 | Acc: 0.608333 AT 9.55 | val_Acc 0.655 | val_AT 8.71504| nb_modif 5 | elaps: 0s
Epoch 37/400: [===============] 100% | Error 45.596 | Acc: 0.583889 AT 9.87278 | val_Acc 0.65 | val_AT 8.65858| nb_modif 5 | elaps: 0s
Epoch 38/400: [===============] 100% | Error 45.602 | Acc: 0.662222 AT 8.38778 | val_Acc 0.675 | val_AT 7.99329| nb_modif 5 | elaps: 0s
Epoch 39/400: [===============] 100% | Error 45.6057 | Acc: 0.712222 AT 7.16611 | val_Acc 0.735 | val_AT 6.52497| nb_modif 3 | elaps: 0s
Epoch 40/400: [===============] 100% | Error 45.6091 | Acc: 0.746111 AT 6.23944 | val_Acc 0.785 | val_AT 5.43762| nb_modif 3 | elaps: 0s
Epoch 41/400: [===============] 100% | Error 45.6138 | Acc: 0.812222 AT 4.93667 | val_Acc 0.765 | val_AT 5.69219| nb_modif 3 | elaps: 0s
Epoch 42/400: [===============] 100% | Error 45.6175 | Acc: 0.785556 AT 5.39111 | val_Acc 0.775 | val_AT 5.61846| nb_modif 3 | elaps: 0s
Epoch 43/400: [===============] 100% | Error 45.654 | Acc: 0.787222 AT 5.44278 | val_Acc 0.83 | val_AT 4.49309| nb_modif 3 | elaps: 0s
Epoch 44/400: [===============] 100% | Error 45.6563 | Acc: 0.865 AT 3.85778 | val_Acc 0.875 | val_AT 3.53747| nb_modif 2 | elaps: 0s
Epoch 45/400: [===============] 100% | Error 45.7527 | Acc: 0.881667 AT 3.52556 | val_Acc 0.875 | val_AT 3.53269| nb_modif 2 | elaps: 0s
Epoch 46/400: [===============] 100% | Error 45.7549 | Acc: 0.878333 AT 3.51889 | val_Acc 0.885 | val_AT 3.37266| nb_modif 2 | elaps: 0s
Epoch 47/400: [===============] 100% | Error 45.757 | Acc: 0.892222 AT 3.30333 | val_Acc 0.87 | val_AT 3.65186| nb_modif 2 | elaps: 0s
Epoch 48/400: [===============] 100% | Error 45.8233 | Acc: 0.861111 AT 3.93389 | val_Acc 0.855 | val_AT 3.89826| nb_modif 3 | elaps: 0s
Epoch 49/400: [===============] 100% | Error 45.8258 | Acc: 0.828333 AT 4.47833 | val_Acc 0.855 | val_AT 3.84449| nb_modif 2 | elaps: 0s
Epoch 50/400: [===============] 100% | Error 45.8882 | Acc: 0.83 AT 4.38167 | val_Acc 0.865 | val_AT 3.65422| nb_modif 2 | elaps: 0s
Epoch 51/400: [===============] 100% | Error 45.9036 | Acc: 0.821111 AT 4.55722 | val_Acc 0.84 | val_AT 4.13327| nb_modif 3 | elaps: 0s
Epoch 52/400: [===============] 100% | Error 45.9359 | Acc: 0.808333 AT 4.87278 | val_Acc 0.78 | val_AT 5.38067| nb_modif 3 | elaps: 0s
Epoch 53/400: [===============] 100% | Error 45.9589 | Acc: 0.815 AT 4.70833 | val_Acc 0.86 | val_AT 3.8769| nb_modif 2 | elaps: 0s
Epoch 54/400: [===============] 100% | Error 45.9602 | Acc: 0.89 AT 3.36778 | val_Acc 0.91 | val_AT 2.89938| nb_modif 1 | elaps: 0s
Epoch 55/400: [===============] 100% | Error 45.9627 | Acc: 0.912222 AT 2.90833 | val_Acc 0.895 | val_AT 3.1245| nb_modif 2 | elaps: 0s
Epoch 56/400: [===============] 100% | Error 45.9665 | Acc: 0.888889 AT 3.32833 | val_Acc 0.88 | val_AT 3.39062| nb_modif 3 | elaps: 0s
Epoch 57/400: [===============] 100% | Error 45.9689 | Acc: 0.859444 AT 3.87167 | val_Acc 0.87 | val_AT 3.60695| nb_modif 2 | elaps: 0s
Epoch 58/400: [===============] 100% | Error 45.9725 | Acc: 0.841667 AT 4.22667 | val_Acc 0.815 | val_AT 4.61803| nb_modif 3 | elaps: 0s
Epoch 59/400: [===============] 100% | Error 46.0277 | Acc: 0.830556 AT 4.43944 | val_Acc 0.84 | val_AT 4.17309| nb_modif 3 | elaps: 0s
Epoch 60/400: [===============] 100% | Error 46.0299 | Acc: 0.847778 AT 4.13889 | val_Acc 0.83 | val_AT 4.27587| nb_modif 2 | elaps: 0s
Epoch 61/400: [===============] 100% | Error 46.031 | Acc: 0.863333 AT 3.81111 | val_Acc 0.865 | val_AT 3.62138| nb_modif 1 | elaps: 0s
Epoch 62/400: [===============] 100% | Error 46.0385 | Acc: 0.882778 AT 3.37 | val_Acc 0.89 | val_AT 3.12311| nb_modif 2 | elaps: 0s
Epoch 63/400: [===============] 100% | Error 46.0395 | Acc: 0.915556 AT 2.69333 | val_Acc 0.88 | val_AT 3.29562| nb_modif 1 | elaps: 0s
Epoch 64/400: [===============] 100% | Error 46.0416 | Acc: 0.920556 AT 2.54611 | val_Acc 0.91 | val_AT 2.63648| nb_modif 2 | elaps: 0s
Epoch 65/400: [===============] 100% | Error 46.0426 | Acc: 0.941111 AT 2.13778 | val_Acc 0.92 | val_AT 2.43318| nb_modif 1 | elaps: 0s
Epoch 66/400: [===============] 100% | Error 46.0436 | Acc: 0.952222 AT 1.91278 | val_Acc 0.925 | val_AT 2.34717| nb_modif 1 | elaps: 0s
=== END TRAINNING << Time elapsed 45271ms nb threads 8
Epoch 1/400: [===============] 100% | Error 8.05913 | Acc: 0.00555556 AT 19.8372 | val_Acc 0 | val_AT 19.9| nb_modif 3 | elaps: 0s
Epoch 2/400: [===============] 100% | Error 18.2021 | Acc: 0 AT 20 | val_Acc 0 | val_AT 19.9995| nb_modif 4 | elaps: 0s
Epoch 3/400: [===============] 100% | Error 29.5822 | Acc: 0.00111111 AT 19.9906 | val_Acc 0 | val_AT 20| nb_modif 6 | elaps: 0s
Epoch 4/400: [===============] 100% | Error 38.9862 | Acc: 0.01 AT 19.9089 | val_Acc 0 | val_AT 20| nb_modif 9 | elaps: 1s
Epoch 5/400: [===============] 100% | Error 43.09 | Acc: 0.00388889 AT 19.9667 | val_Acc 0.01 | val_AT 19.855| nb_modif 11 | elaps: 1s
Epoch 6/400: [===============] 100% | Error 44.0612 | Acc: 0.402778 AT 13.2417 | val_Acc 0.635 | val_AT 9.51927| nb_modif 7 | elaps: 1s
Epoch 7/400: [===============] 100% | Error 44.5196 | Acc: 0.589444 AT 9.86889 | val_Acc 0.59 | val_AT 9.6726| nb_modif 6 | elaps: 0s
Epoch 8/400: [===============] 100% | Error 44.7517 | Acc: 0.590556 AT 10.0006 | val_Acc 0.57 | val_AT 10.2184| nb_modif 5 | elaps: 0s
Epoch 9/400: [===============] 100% | Error 44.8825 | Acc: 0.708889 AT 7.97167 | val_Acc 0.785 | val_AT 6.87109| nb_modif 5 | elaps: 0s
Epoch 10/400: [===============] 100% | Error 44.9805 | Acc: 0.730556 AT 7.76333 | val_Acc 0.735 | val_AT 7.58436| nb_modif 4 | elaps: 0s
Epoch 11/400: [===============] 100% | Error 45.0877 | Acc: 0.718889 AT 7.97 | val_Acc 0.6 | val_AT 9.83792| nb_modif 5 | elaps: 0s
Epoch 12/400: [===============] 100% | Error 45.1557 | Acc: 0.652778 AT 9.21111 | val_Acc 0.62 | val_AT 9.87419| nb_modif 5 | elaps: 0s
Epoch 13/400: [===============] 100% | Error 45.2159 | Acc: 0.637778 AT 9.58889 | val_Acc 0.665 | val_AT 9.38437| nb_modif 5 | elaps: 0s
Epoch 14/400: [===============] 100% | Error 45.2705 | Acc: 0.660556 AT 9.34222 | val_Acc 0.725 | val_AT 8.49192| nb_modif 6 | elaps: 0s
Epoch 15/400: [===============] 100% | Error 45.3064 | Acc: 0.658889 AT 9.50889 | val_Acc 0.625 | val_AT 10.1325| nb_modif 5 | elaps: 0s
Epoch 16/400: [===============] 100% | Error 45.3406 | Acc: 0.602222 AT 10.4217 | val_Acc 0.52 | val_AT 11.4657| nb_modif 6 | elaps: 0s
Epoch 17/400: [===============] 100% | Error 45.3668 | Acc: 0.597778 AT 10.35 | val_Acc 0.495 | val_AT 12.0473| nb_modif 6 | elaps: 0s
Epoch 18/400: [===============] 100% | Error 45.4113 | Acc: 0.473333 AT 12.5189 | val_Acc 0.555 | val_AT 11.4702| nb_modif 7 | elaps: 1s
Epoch 19/400: [===============] 100% | Error 45.4288 | Acc: 0.579444 AT 10.99 | val_Acc 0.58 | val_AT 11.0174| nb_modif 6 | elaps: 0s
Epoch 20/400: [===============] 100% | Error 45.4407 | Acc: 0.607778 AT 10.5089 | val_Acc 0.685 | val_AT 9.49009| nb_modif 5 | elaps: 0s
Epoch 21/400: [===============] 100% | Error 45.4533 | Acc: 0.573889 AT 11.1189 | val_Acc 0.605 | val_AT 10.6675| nb_modif 6 | elaps: 0s
Epoch 22/400: [===============] 100% | Error 45.4662 | Acc: 0.513889 AT 11.7411 | val_Acc 0.37 | val_AT 13.7133| nb_modif 7 | elaps: 1s
Epoch 23/400: [===============] 100% | Error 45.4929 | Acc: 0.432222 AT 12.805 | val_Acc 0.475 | val_AT 12.3436| nb_modif 7 | elaps: 1s
Epoch 24/400: [===============] 100% | Error 45.5238 | Acc: 0.567222 AT 10.9661 | val_Acc 0.56 | val_AT 11.3567| nb_modif 6 | elaps: 0s
Epoch 25/400: [===============] 100% | Error 45.5327 | Acc: 0.566111 AT 10.9944 | val_Acc 0.68 | val_AT 9.31178| nb_modif 7 | elaps: 1s
Epoch 26/400: [===============] 100% | Error 45.54 | Acc: 0.621111 AT 10.2911 | val_Acc 0.56 | val_AT 11.2266| nb_modif 6 | elaps: 0s
Epoch 27/400: [===============] 100% | Error 45.5469 | Acc: 0.517222 AT 11.9833 | val_Acc 0.465 | val_AT 12.7911| nb_modif 6 | elaps: 1s
Epoch 28/400: [===============] 100% | Error 45.5782 | Acc: 0.491111 AT 12.5167 | val_Acc 0.39 | val_AT 14.264| nb_modif 8 | elaps: 1s
Epoch 29/400: [===============] 100% | Error 45.6084 | Acc: 0.435556 AT 13.3328 | val_Acc 0.36 | val_AT 14.4163| nb_modif 7 | elaps: 1s
Epoch 30/400: [===============] 100% | Error 45.6183 | Acc: 0.346111 AT 14.3789 | val_Acc 0.29 | val_AT 15.1771| nb_modif 9 | elaps: 1s
Epoch 31/400: [===============] 100% | Error 45.626 | Acc: 0.386111 AT 13.5044 | val_Acc 0.42 | val_AT 12.9809| nb_modif 7 | elaps: 1s
Epoch 32/400: [===============] 100% | Error 45.6326 | Acc: 0.458889 AT 12.2944 | val_Acc 0.545 | val_AT 10.7099| nb_modif 6 | elaps: 0s
Epoch 33/400: [===============] 100% | Error 45.6391 | Acc: 0.493333 AT 11.5544 | val_Acc 0.55 | val_AT 10.3236| nb_modif 6 | elaps: 0s
Epoch 34/400: [===============] 100% | Error 45.6456 | Acc: 0.561667 AT 10.1583 | val_Acc 0.61 | val_AT 9.32162| nb_modif 6 | elaps: 0s
Epoch 35/400: [===============] 100% | Error 45.6501 | Acc: 0.649444 AT 8.56889 | val_Acc 0.695 | val_AT 7.58661| nb_modif 4 | elaps: 0s
Epoch 36/400: [===============] 100% | Error 45.6544 | Acc: 0.701667 AT 7.37056 | val_Acc 0.725 | val_AT 7.06793| nb_modif 4 | elaps: 0s
Epoch 37/400: [===============] 100% | Error 45.6616 | Acc: 0.675556 AT 7.88722 | val_Acc 0.635 | val_AT 8.61034| nb_modif 5 | elaps: 0s
Epoch 38/400: [===============] 100% | Error 45.667 | Acc: 0.651667 AT 8.52778 | val_Acc 0.665 | val_AT 8.37305| nb_modif 5 | elaps: 0s
Epoch 39/400: [===============] 100% | Error 45.6978 | Acc: 0.745 AT 6.84833 | val_Acc 0.79 | val_AT 5.71687| nb_modif 3 | elaps: 0s
Epoch 40/400: [===============] 100% | Error 45.7005 | Acc: 0.894444 AT 3.68889 | val_Acc 0.95 | val_AT 2.65858| nb_modif 2 | elaps: 0s
Epoch 41/400: [===============] 100% | Error 45.7016 | Acc: 0.949444 AT 2.67056 | val_Acc 0.95 | val_AT 2.56829| nb_modif 1 | elaps: 0s
Epoch 42/400: [===============] 100% | Error 45.7038 | Acc: 0.929444 AT 3.08444 | val_Acc 0.95 | val_AT 2.51284| nb_modif 2 | elaps: 0s
Epoch 43/400: [===============] 100% | Error 45.7062 | Acc: 0.898333 AT 3.60111 | val_Acc 0.89 | val_AT 3.51756| nb_modif 2 | elaps: 0s
Epoch 44/400: [===============] 100% | Error 45.7113 | Acc: 0.857222 AT 4.20167 | val_Acc 0.86 | val_AT 3.98259| nb_modif 3 | elaps: 0s
Epoch 45/400: [===============] 100% | Error 45.7145 | Acc: 0.832778 AT 4.65944 | val_Acc 0.8 | val_AT 5.13991| nb_modif 2 | elaps: 0s
Epoch 46/400: [===============] 100% | Error 45.736 | Acc: 0.815 AT 5.07444 | val_Acc 0.845 | val_AT 4.4307| nb_modif 3 | elaps: 0s
Epoch 47/400: [===============] 100% | Error 45.7406 | Acc: 0.844444 AT 4.595 | val_Acc 0.785 | val_AT 5.42215| nb_modif 3 | elaps: 0s
Epoch 48/400: [===============] 100% | Error 45.7439 | Acc: 0.812778 AT 5.05889 | val_Acc 0.835 | val_AT 4.47711| nb_modif 3 | elaps: 0s
Epoch 49/400: [===============] 100% | Error 45.7484 | Acc: 0.763333 AT 5.88556 | val_Acc 0.765 | val_AT 5.73739| nb_modif 3 | elaps: 0s
Epoch 50/400: [===============] 100% | Error 45.775 | Acc: 0.835556 AT 4.71278 | val_Acc 0.835 | val_AT 4.64869| nb_modif 3 | elaps: 0s
Epoch 51/400: [===============] 100% | Error 45.7779 | Acc: 0.851111 AT 4.42333 | val_Acc 0.815 | val_AT 4.93324| nb_modif 2 | elaps: 0s
Epoch 52/400: [===============] 100% | Error 45.781 | Acc: 0.87 AT 4.29278 | val_Acc 0.895 | val_AT 3.72967| nb_modif 3 | elaps: 0s
Epoch 53/400: [===============] 100% | Error 45.7841 | Acc: 0.809444 AT 5.33389 | val_Acc 0.81 | val_AT 5.26865| nb_modif 3 | elaps: 0s
Epoch 54/400: [===============] 100% | Error 45.8092 | Acc: 0.814444 AT 5.28444 | val_Acc 0.9 | val_AT 3.57634| nb_modif 3 | elaps: 0s
Epoch 55/400: [===============] 100% | Error 45.8112 | Acc: 0.883889 AT 3.92722 | val_Acc 0.85 | val_AT 4.43288| nb_modif 2 | elaps: 0s
Epoch 56/400: [===============] 100% | Error 45.8309 | Acc: 0.815 AT 5.03222 | val_Acc 0.8 | val_AT 5.18716| nb_modif 3 | elaps: 0s
Epoch 57/400: [===============] 100% | Error 45.9246 | Acc: 0.846667 AT 4.22556 | val_Acc 0.87 | val_AT 3.65094| nb_modif 2 | elaps: 0s
Epoch 58/400: [===============] 100% | Error 45.9269 | Acc: 0.883889 AT 3.46833 | val_Acc 0.865 | val_AT 3.70825| nb_modif 2 | elaps: 0s
Epoch 59/400: [===============] 100% | Error 45.9293 | Acc: 0.879444 AT 3.49611 | val_Acc 0.89 | val_AT 3.18354| nb_modif 2 | elaps: 0s
Epoch 60/400: [===============] 100% | Error 45.9305 | Acc: 0.916111 AT 2.85778 | val_Acc 0.935 | val_AT 2.49592| nb_modif 1 | elaps: 0s
Epoch 61/400: [===============] 100% | Error 46.051 | Acc: 0.883889 AT 3.39944 | val_Acc 0.885 | val_AT 3.14748| nb_modif 3 | elaps: 0s
Epoch 62/400: [===============] 100% | Error 46.0522 | Acc: 0.921667 AT 2.73111 | val_Acc 0.915 | val_AT 2.82074| nb_modif 1 | elaps: 0s
Epoch 63/400: [===============] 100% | Error 46.0736 | Acc: 0.873889 AT 3.62778 | val_Acc 0.855 | val_AT 3.9541| nb_modif 2 | elaps: 0s
Epoch 64/400: [===============] 100% | Error 46.0758 | Acc: 0.88 AT 3.61944 | val_Acc 0.835 | val_AT 4.31477| nb_modif 2 | elaps: 0s
Epoch 65/400: [===============] 100% | Error 46.0779 | Acc: 0.851111 AT 4.13278 | val_Acc 0.83 | val_AT 4.38157| nb_modif 2 | elaps: 0s
Epoch 66/400: [===============] 100% | Error 46.0816 | Acc: 0.835 AT 4.35278 | val_Acc 0.84 | val_AT 4.22191| nb_modif 3 | elaps: 0s
Epoch 67/400: [===============] 100% | Error 46.0837 | Acc: 0.845 AT 4.14333 | val_Acc 0.86 | val_AT 3.74111| nb_modif 2 | elaps: 0s
Epoch 68/400: [===============] 100% | Error 46.0847 | Acc: 0.881111 AT 3.43333 | val_Acc 0.895 | val_AT 3.06371| nb_modif 1 | elaps: 0s
Epoch 69/400: [===============] 100% | Error 46.0869 | Acc: 0.885 AT 3.32111 | val_Acc 0.88 | val_AT 3.32032| nb_modif 2 | elaps: 0s
Epoch 70/400: [===============] 100% | Error 46.0884 | Acc: 0.892222 AT 3.19111 | val_Acc 0.915 | val_AT 2.6916| nb_modif 1 | elaps: 0s
Epoch 71/400: [===============] 100% | Error 46.0906 | Acc: 0.897778 AT 3.05222 | val_Acc 0.915 | val_AT 2.62846| nb_modif 2 | elaps: 0s
Epoch 72/400: [===============] 100% | Error 46.0929 | Acc: 0.897778 AT 3.04222 | val_Acc 0.915 | val_AT 2.62814| nb_modif 2 | elaps: 0s
Epoch 73/400: [===============] 100% | Error 46.1042 | Acc: 0.910556 AT 2.81556 | val_Acc 0.955 | val_AT 1.89814| nb_modif 2 | elaps: 0s
Epoch 74/400: [===============] 100% | Error 46.1152 | Acc: 0.974444 AT 1.66444 | val_Acc 0.995 | val_AT 1.16449| nb_modif 1 | elaps: 0s
=== END TRAINNING << Time elapsed 50261ms nb threads 8
Epoch 1/400: [===============] 100% | Error 8.03239 | Acc: 0.005 AT 19.8756 | val_Acc 0 | val_AT 19.9| nb_modif 3 | elaps: 0s
Epoch 2/400: [===============] 100% | Error 18.112 | Acc: 0 AT 20 | val_Acc 0 | val_AT 19.9995| nb_modif 4 | elaps: 0s
Epoch 3/400: [===============] 100% | Error 30.7095 | Acc: 0.00111111 AT 19.9872 | val_Acc 0 | val_AT 20| nb_modif 7 | elaps: 1s
Epoch 4/400: [===============] 100% | Error 38.543 | Acc: 0.0166667 AT 19.8478 | val_Acc 0 | val_AT 20| nb_modif 8 | elaps: 1s
Epoch 5/400: [===============] 100% | Error 42.8425 | Acc: 0.0344444 AT 19.465 | val_Acc 0.205 | val_AT 16.725| nb_modif 11 | elaps: 1s
Epoch 6/400: [===============] 100% | Error 44 | Acc: 0.355556 AT 14.1606 | val_Acc 0.525 | val_AT 11.0586| nb_modif 8 | elaps: 1s
Epoch 7/400: [===============] 100% | Error 44.4016 | Acc: 0.52 AT 11.0656 | val_Acc 0.52 | val_AT 10.9653| nb_modif 6 | elaps: 0s
Epoch 8/400: [===============] 100% | Error 44.5857 | Acc: 0.676111 AT 8.26778 | val_Acc 0.57 | val_AT 10.3098| nb_modif 4 | elaps: 0s
Epoch 9/400: [===============] 100% | Error 44.7409 | Acc: 0.738889 AT 7.45667 | val_Acc 0.815 | val_AT 6.12655| nb_modif 5 | elaps: 0s
Epoch 10/400: [===============] 100% | Error 44.8305 | Acc: 0.710556 AT 7.93056 | val_Acc 0.655 | val_AT 8.77063| nb_modif 4 | elaps: 0s
Epoch 11/400: [===============] 100% | Error 44.9197 | Acc: 0.69 AT 8.28389 | val_Acc 0.645 | val_AT 8.87885| nb_modif 5 | elaps: 0s
Epoch 12/400: [===============] 100% | Error 44.999 | Acc: 0.591111 AT 10.1089 | val_Acc 0.68 | val_AT 8.75939| nb_modif 5 | elaps: 0s
Epoch 13/400: [===============] 100% | Error 45.0799 | Acc: 0.545556 AT 10.9817 | val_Acc 0.565 | val_AT 10.6538| nb_modif 7 | elaps: 1s
Epoch 14/400: [===============] 100% | Error 45.1306 | Acc: 0.524444 AT 11.305 | val_Acc 0.545 | val_AT 10.9133| nb_modif 6 | elaps: 0s
Epoch 15/400: [===============] 100% | Error 45.1634 | Acc: 0.627222 AT 9.86556 | val_Acc 0.61 | val_AT 9.91457| nb_modif 5 | elaps: 0s
Epoch 16/400: [===============] 100% | Error 45.2119 | Acc: 0.578889 AT 10.5272 | val_Acc 0.465 | val_AT 12.1746| nb_modif 6 | elaps: 1s
Epoch 17/400: [===============] 100% | Error 45.2399 | Acc: 0.511111 AT 11.5322 | val_Acc 0.44 | val_AT 12.8009| nb_modif 7 | elaps: 1s
Epoch 18/400: [===============] 100% | Error 45.2588 | Acc: 0.523889 AT 11.4972 | val_Acc 0.535 | val_AT 11.429| nb_modif 6 | elaps: 1s
Epoch 19/400: [===============] 100% | Error 45.2746 | Acc: 0.542778 AT 11.3144 | val_Acc 0.565 | val_AT 10.8671| nb_modif 6 | elaps: 0s
Epoch 20/400: [===============] 100% | Error 45.2858 | Acc: 0.619444 AT 9.82778 | val_Acc 0.59 | val_AT 10.1643| nb_modif 5 | elaps: 0s
Epoch 21/400: [===============] 100% | Error 45.2977 | Acc: 0.635556 AT 9.51722 | val_Acc 0.73 | val_AT 7.92082| nb_modif 6 | elaps: 0s
Epoch 22/400: [===============] 100% | Error 45.3063 | Acc: 0.688889 AT 8.64611 | val_Acc 0.66 | val_AT 9.0296| nb_modif 5 | elaps: 0s
Epoch 23/400: [===============] 100% | Error 45.314 | Acc: 0.696667 AT 8.505 | val_Acc 0.745 | val_AT 7.68015| nb_modif 5 | elaps: 0s
Epoch 24/400: [===============] 100% | Error 45.3225 | Acc: 0.616667 AT 9.98444 | val_Acc 0.63 | val_AT 9.8234| nb_modif 6 | elaps: 0s
Epoch 25/400: [===============] 100% | Error 45.3289 | Acc: 0.616111 AT 10.1183 | val_Acc 0.545 | val_AT 11.1641| nb_modif 5 | elaps: 0s
Epoch 26/400: [===============] 100% | Error 45.3365 | Acc: 0.636111 AT 9.74889 | val_Acc 0.7 | val_AT 8.71582| nb_modif 6 | elaps: 0s
Epoch 27/400: [===============] 100% | Error 45.3422 | Acc: 0.653333 AT 9.34333 | val_Acc 0.68 | val_AT 8.83358| nb_modif 5 | elaps: 0s
Epoch 28/400: [===============] 100% | Error 45.3489 | Acc: 0.566667 AT 10.5628 | val_Acc 0.76 | val_AT 7.42917| nb_modif 6 | elaps: 0s
