Epoch 1/400: [===============] 100% | Error 10.924 | Acc: 0.00222222 AT 19.9806 | val_Acc 0 | val_AT 19.9| nb_modif 4 | elaps: 0s
Epoch 14/400: [===============] 100% | Error 43.8846 | Acc: 0.745556 AT 7.08944 | val_Acc 0.725 | val_AT 7.50487| nb_modif 4 | elaps: 0s
Epoch 15/400: [===============] 100% | Error 43.9201 | Acc: 0.646111 AT 8.97444 | val_Acc 0.595 | val_AT 9.73252| nb_modif 5 | elaps: 0s
Epoch 16/400: [===============] 100% | Error 43.9514 | Acc: 0.652778 AT 8.875 | val_Acc 0.62 | val_AT 9.42366| nb_modif 5 | elaps: 0s
Epoch 17/400: [===============] 100% | Error 43.9852 | Acc: 0.646111 AT 9.08167 | val_Acc 0.53 | val_AT 10.9171| nb_modif 4 | elaps: 0s
Epoch 18/400: [===============] 100% | Error 44.0121 | Acc: 0.561667 AT 10.4622 | val_Acc 0.585 | val_AT 10.3896| nb_modif 6 | elaps: 0s
Epoch 19/400: [===============] 100% | Error 44.0339 | Acc: 0.485556 AT 11.75 | val_Acc 0.535 | val_AT 10.9869| nb_modif 6 | elaps: 0s
Epoch 20/400: [===============] 100% | Error 44.0509 | Acc: 0.568889 AT 10.3144 | val_Acc 0.61 | val_AT 9.49494| nb_modif 6 | elaps: 0s
Epoch 21/400: [===============] 100% | Error 44.0629 | Acc: 0.594444 AT 9.88222 | val_Acc 0.59 | val_AT 9.98247| nb_modif 5 | elaps: 0s
Epoch 22/400: [===============] 100% | Error 44.0733 | Acc: 0.64 AT 9.22889 | val_Acc 0.665 | val_AT 9.00491| nb_modif 5 | elaps: 0s
Epoch 23/400: [===============] 100% | Error 44.0825 | Acc: 0.670556 AT 8.81056 | val_Acc 0.66 | val_AT 8.88002| nb_modif 5 | elaps: 0s
Epoch 24/400: [===============] 100% | Error 44.1133 | Acc: 0.581111 AT 10.3311 | val_Acc 0.62 | val_AT 9.5344| nb_modif 5 | elaps: 0s
Epoch 25/400: [===============] 100% | Error 44.1225 | Acc: 0.522222 AT 11.2333 | val_Acc 0.455 | val_AT 12.3477| nb_modif 6 | elaps: 0s
Epoch 26/400: [===============] 100% | Error 44.1282 | Acc: 0.537222 AT 11.1406 | val_Acc 0.64 | val_AT 9.69174| nb_modif 4 | elaps: 0s
Epoch 27/400: [===============] 100% | Error 44.1361 | Acc: 0.526111 AT 11.345 | val_Acc 0.465 | val_AT 12.1485| nb_modif 6 | elaps: 0s
Epoch 28/400: [===============] 100% | Error 44.1435 | Acc: 0.453889 AT 12.4767 | val_Acc 0.385 | val_AT 13.4657| nb_modif 6 | elaps: 0s
Epoch 29/400: [===============] 100% | Error 44.1506 | Acc: 0.476667 AT 12.0372 | val_Acc 0.485 | val_AT 11.9573| nb_modif 6 | elaps: 0s
Epoch 30/400: [===============] 100% | Error 44.1572 | Acc: 0.503333 AT 11.6856 | val_Acc 0.535 | val_AT 11.3148| nb_modif 6 | elaps: 0s
Epoch 31/400: [===============] 100% | Error 44.1862 | Acc: 0.54 AT 11.3128 | val_Acc 0.475 | val_AT 12.3116| nb_modif 6 | elaps: 0s
Epoch 32/400: [===============] 100% | Error 44.1914 | Acc: 0.475 AT 12.2422 | val_Acc 0.505 | val_AT 11.6566| nb_modif 5 | elaps: 0s
Epoch 33/400: [===============] 100% | Error 44.1975 | Acc: 0.533889 AT 11.2606 | val_Acc 0.46 | val_AT 12.4533| nb_modif 6 | elaps: 0s
Epoch 34/400: [===============] 100% | Error 44.2046 | Acc: 0.463333 AT 12.215 | val_Acc 0.41 | val_AT 13.2473| nb_modif 7 | elaps: 0s
Epoch 35/400: [===============] 100% | Error 44.2346 | Acc: 0.409444 AT 13.3433 | val_Acc 0.35 | val_AT 14.4462| nb_modif 7 | elaps: 0s
Epoch 36/400: [===============] 100% | Error 44.2411 | Acc: 0.356667 AT 14.1894 | val_Acc 0.4 | val_AT 13.2422| nb_modif 6 | elaps: 0s
Epoch 37/400: [===============] 100% | Error 44.2467 | Acc: 0.503889 AT 11.2222 | val_Acc 0.61 | val_AT 9.18621| nb_modif 5 | elaps: 0s
Epoch 38/400: [===============] 100% | Error 44.2512 | Acc: 0.600556 AT 9.20111 | val_Acc 0.63 | val_AT 8.54593| nb_modif 4 | elaps: 0s
Epoch 39/400: [===============] 100% | Error 44.2535 | Acc: 0.721111 AT 6.82889 | val_Acc 0.845 | val_AT 4.48773| nb_modif 2 | elaps: 0s
Epoch 40/400: [===============] 100% | Error 44.2646 | Acc: 0.802222 AT 5.21889 | val_Acc 0.85 | val_AT 4.24244| nb_modif 3 | elaps: 0s
Epoch 41/400: [===============] 100% | Error 44.2679 | Acc: 0.813889 AT 5.02833 | val_Acc 0.845 | val_AT 4.35621| nb_modif 3 | elaps: 0s
Epoch 42/400: [===============] 100% | Error 44.2701 | Acc: 0.815556 AT 5.06167 | val_Acc 0.87 | val_AT 3.92178| nb_modif 2 | elaps: 0s
Epoch 43/400: [===============] 100% | Error 44.2737 | Acc: 0.816667 AT 5.14556 | val_Acc 0.845 | val_AT 4.49961| nb_modif 3 | elaps: 0s
Epoch 44/400: [===============] 100% | Error 44.2818 | Acc: 0.79 AT 5.75944 | val_Acc 0.82 | val_AT 5.0275| nb_modif 4 | elaps: 0s
Epoch 45/400: [===============] 100% | Error 44.2865 | Acc: 0.727222 AT 6.74833 | val_Acc 0.76 | val_AT 5.93014| nb_modif 4 | elaps: 0s
Epoch 46/400: [===============] 100% | Error 44.296 | Acc: 0.7 AT 7.14333 | val_Acc 0.715 | val_AT 6.70465| nb_modif 4 | elaps: 0s
Epoch 47/400: [===============] 100% | Error 44.369 | Acc: 0.696111 AT 7.23611 | val_Acc 0.755 | val_AT 6.02852| nb_modif 3 | elaps: 0s
Epoch 48/400: [===============] 100% | Error 44.4109 | Acc: 0.717778 AT 6.80611 | val_Acc 0.75 | val_AT 6.09014| nb_modif 4 | elaps: 0s
Epoch 49/400: [===============] 100% | Error 44.4252 | Acc: 0.776111 AT 5.66111 | val_Acc 0.805 | val_AT 5.02545| nb_modif 2 | elaps: 0s
Epoch 50/400: [===============] 100% | Error 44.4579 | Acc: 0.786111 AT 5.38111 | val_Acc 0.785 | val_AT 5.19013| nb_modif 4 | elaps: 0s
Epoch 51/400: [===============] 100% | Error 44.4624 | Acc: 0.786111 AT 5.27778 | val_Acc 0.805 | val_AT 4.74595| nb_modif 3 | elaps: 0s
Epoch 52/400: [===============] 100% | Error 44.4657 | Acc: 0.776667 AT 5.40833 | val_Acc 0.8 | val_AT 4.84373| nb_modif 3 | elaps: 0s
Epoch 53/400: [===============] 100% | Error 44.4721 | Acc: 0.752222 AT 5.80778 | val_Acc 0.79 | val_AT 5.03422| nb_modif 4 | elaps: 0s
Epoch 54/400: [===============] 100% | Error 44.5036 | Acc: 0.733889 AT 6.15167 | val_Acc 0.765 | val_AT 5.45017| nb_modif 4 | elaps: 0s
Epoch 55/400: [===============] 100% | Error 44.5316 | Acc: 0.734444 AT 6.17 | val_Acc 0.765 | val_AT 5.50225| nb_modif 4 | elaps: 0s
Epoch 56/400: [===============] 100% | Error 44.5373 | Acc: 0.702222 AT 6.77278 | val_Acc 0.725 | val_AT 6.26751| nb_modif 5 | elaps: 0s
Epoch 57/400: [===============] 100% | Error 44.5679 | Acc: 0.707778 AT 6.73222 | val_Acc 0.73 | val_AT 6.17134| nb_modif 4 | elaps: 0s
Epoch 58/400: [===============] 100% | Error 44.5943 | Acc: 0.708333 AT 6.69167 | val_Acc 0.75 | val_AT 5.88086| nb_modif 3 | elaps: 0s
Epoch 59/400: [===============] 100% | Error 44.5969 | Acc: 0.721667 AT 6.465 | val_Acc 0.76 | val_AT 5.7194| nb_modif 2 | elaps: 0s
Epoch 60/400: [===============] 100% | Error 44.6005 | Acc: 0.730556 AT 6.32389 | val_Acc 0.78 | val_AT 5.3336| nb_modif 3 | elaps: 0s
Epoch 61/400: [===============] 100% | Error 44.6029 | Acc: 0.78 AT 5.39611 | val_Acc 0.815 | val_AT 4.64167| nb_modif 2 | elaps: 0s
Epoch 62/400: [===============] 100% | Error 44.6052 | Acc: 0.813333 AT 4.73944 | val_Acc 0.835 | val_AT 4.23821| nb_modif 2 | elaps: 0s
Epoch 63/400: [===============] 100% | Error 44.6291 | Acc: 0.855556 AT 3.93222 | val_Acc 0.865 | val_AT 3.67119| nb_modif 2 | elaps: 0s
Epoch 64/400: [===============] 100% | Error 44.6322 | Acc: 0.856111 AT 3.90389 | val_Acc 0.865 | val_AT 3.67336| nb_modif 2 | elaps: 0s
Epoch 65/400: [===============] 100% | Error 44.6332 | Acc: 0.871667 AT 3.62 | val_Acc 0.88 | val_AT 3.38837| nb_modif 1 | elaps: 0s
Epoch 66/400: [===============] 100% | Error 44.6354 | Acc: 0.881111 AT 3.45278 | val_Acc 0.895 | val_AT 3.12194| nb_modif 2 | elaps: 0s
Epoch 67/400: [===============] 100% | Error 44.6376 | Acc: 0.885 AT 3.38889 | val_Acc 0.91 | val_AT 2.82561| nb_modif 2 | elaps: 0s
Epoch 68/400: [===============] 100% | Error 44.6397 | Acc: 0.873889 AT 3.56833 | val_Acc 0.885 | val_AT 3.26913| nb_modif 2 | elaps: 0s
Epoch 69/400: [===============] 100% | Error 44.6418 | Acc: 0.874444 AT 3.54222 | val_Acc 0.9 | val_AT 2.98635| nb_modif 2 | elaps: 0s
Epoch 70/400: [===============] 100% | Error 44.6439 | Acc: 0.881111 AT 3.41111 | val_Acc 0.9 | val_AT 2.97993| nb_modif 2 | elaps: 0s
Epoch 71/400: [===============] 100% | Error 44.6471 | Acc: 0.863889 AT 3.70556 | val_Acc 0.875 | val_AT 3.4049| nb_modif 3 | elaps: 0s
Epoch 72/400: [===============] 100% | Error 44.6491 | Acc: 0.857222 AT 3.82556 | val_Acc 0.87 | val_AT 3.52702| nb_modif 2 | elaps: 0s
Epoch 73/400: [===============] 100% | Error 44.6738 | Acc: 0.847778 AT 4.02667 | val_Acc 0.85 | val_AT 3.87264| nb_modif 3 | elaps: 0s
Epoch 74/400: [===============] 100% | Error 44.6984 | Acc: 0.843333 AT 4.08556 | val_Acc 0.855 | val_AT 3.78436| nb_modif 2 | elaps: 0s
Epoch 75/400: [===============] 100% | Error 44.7005 | Acc: 0.833889 AT 4.25444 | val_Acc 0.855 | val_AT 3.79892| nb_modif 2 | elaps: 0s
Epoch 76/400: [===============] 100% | Error 44.779 | Acc: 0.817778 AT 4.54778 | val_Acc 0.84 | val_AT 4.02399| nb_modif 3 | elaps: 0s
Epoch 77/400: [===============] 100% | Error 44.8053 | Acc: 0.813889 AT 4.62556 | val_Acc 0.815 | val_AT 4.51012| nb_modif 2 | elaps: 0s
Epoch 78/400: [===============] 100% | Error 44.8077 | Acc: 0.821111 AT 4.50944 | val_Acc 0.81 | val_AT 4.58255| nb_modif 2 | elaps: 0s
Epoch 79/400: [===============] 100% | Error 44.8089 | Acc: 0.83 AT 4.30556 | val_Acc 0.82 | val_AT 4.40791| nb_modif 1 | elaps: 0s
Epoch 80/400: [===============] 100% | Error 44.8113 | Acc: 0.819444 AT 4.50778 | val_Acc 0.835 | val_AT 4.12204| nb_modif 2 | elaps: 0s
Epoch 81/400: [===============] 100% | Error 44.8138 | Acc: 0.849444 AT 3.92611 | val_Acc 0.84 | val_AT 3.99061| nb_modif 2 | elaps: 0s
Epoch 82/400: [===============] 100% | Error 44.8162 | Acc: 0.875 AT 3.43222 | val_Acc 0.855 | val_AT 3.72995| nb_modif 2 | elaps: 0s
Epoch 83/400: [===============] 100% | Error 44.8401 | Acc: 0.878889 AT 3.37 | val_Acc 0.885 | val_AT 3.15365| nb_modif 1 | elaps: 0s
Epoch 84/400: [===============] 100% | Error 44.8424 | Acc: 0.898889 AT 2.97944 | val_Acc 0.88 | val_AT 3.23077| nb_modif 1 | elaps: 0s
Epoch 85/400: [===============] 100% | Error 44.8436 | Acc: 0.910556 AT 2.74889 | val_Acc 0.895 | val_AT 2.94615| nb_modif 1 | elaps: 0s
Epoch 86/400: [===============] 100% | Error 44.8448 | Acc: 0.919444 AT 2.58222 | val_Acc 0.895 | val_AT 2.94473| nb_modif 1 | elaps: 0s
Epoch 87/400: [===============] 100% | Error 44.8661 | Acc: 0.919444 AT 2.58222 | val_Acc 0.895 | val_AT 2.94472| nb_modif 1 | elaps: 0s
Epoch 88/400: [===============] 100% | Error 44.8724 | Acc: 0.923333 AT 2.50111 | val_Acc 0.905 | val_AT 2.75472| nb_modif 1 | elaps: 0s
Epoch 89/400: [===============] 100% | Error 44.8736 | Acc: 0.931667 AT 2.34278 | val_Acc 0.91 | val_AT 2.65877| nb_modif 1 | elaps: 0s
Epoch 90/400: [===============] 100% | Error 44.8746 | Acc: 0.935556 AT 2.26889 | val_Acc 0.915 | val_AT 2.56329| nb_modif 1 | elaps: 0s
Epoch 91/400: [===============] 100% | Error 44.8756 | Acc: 0.949444 AT 2.005 | val_Acc 0.935 | val_AT 2.18282| nb_modif 1 | elaps: 0s
Epoch 92/400: [===============] 100% | Error 44.8768 | Acc: 0.949444 AT 1.99944 | val_Acc 0.945 | val_AT 1.98091| nb_modif 1 | elaps: 0s
Epoch 93/400: [===============] 100% | Error 44.8779 | Acc: 0.952778 AT 1.93778 | val_Acc 0.95 | val_AT 1.8799| nb_modif 1 | elaps: 0s
=== END TRAINNING << Time elapsed 30952ms nb threads 18
