Epoch 1/400: [===============] 100% | Error 10.676 | Acc: 0.00444444 AT 19.9144 | val_Acc 0 | val_AT 19.9| nb_modif 4 | elaps: 1s
Epoch 24/400: [===============] 100% | Error 48.8906 | Acc: 0.717222 AT 6.96833 | val_Acc 0.785 | val_AT 5.92472| nb_modif 7 | elaps: 2s
Epoch 25/400: [===============] 100% | Error 48.9175 | Acc: 0.802778 AT 5.55278 | val_Acc 0.695 | val_AT 7.17462| nb_modif 5 | elaps: 1s
Epoch 26/400: [===============] 100% | Error 48.9472 | Acc: 0.698333 AT 7.04167 | val_Acc 0.57 | val_AT 9.38587| nb_modif 6 | elaps: 1s
Epoch 27/400: [===============] 100% | Error 48.9962 | Acc: 0.64 AT 8.04389 | val_Acc 0.605 | val_AT 8.66193| nb_modif 8 | elaps: 2s
Epoch 28/400: [===============] 100% | Error 49.0354 | Acc: 0.667222 AT 7.63 | val_Acc 0.65 | val_AT 7.84831| nb_modif 6 | elaps: 1s
Epoch 29/400: [===============] 100% | Error 49.0733 | Acc: 0.65 AT 7.90444 | val_Acc 0.71 | val_AT 6.87924| nb_modif 7 | elaps: 2s
Epoch 30/400: [===============] 100% | Error 49.0815 | Acc: 0.757778 AT 5.98722 | val_Acc 0.795 | val_AT 5.3494| nb_modif 6 | elaps: 1s
Epoch 31/400: [===============] 100% | Error 49.0885 | Acc: 0.780556 AT 5.49889 | val_Acc 0.795 | val_AT 5.27675| nb_modif 5 | elaps: 1s
Epoch 32/400: [===============] 100% | Error 49.0956 | Acc: 0.758889 AT 5.88444 | val_Acc 0.69 | val_AT 6.97138| nb_modif 5 | elaps: 1s
Epoch 33/400: [===============] 100% | Error 49.1021 | Acc: 0.722778 AT 6.39833 | val_Acc 0.69 | val_AT 6.89986| nb_modif 6 | elaps: 1s
Epoch 34/400: [===============] 100% | Error 49.1083 | Acc: 0.773889 AT 5.44278 | val_Acc 0.705 | val_AT 6.6195| nb_modif 5 | elaps: 1s
Epoch 35/400: [===============] 100% | Error 49.1133 | Acc: 0.812778 AT 4.76833 | val_Acc 0.785 | val_AT 5.0181| nb_modif 4 | elaps: 1s
Epoch 36/400: [===============] 100% | Error 49.1331 | Acc: 0.853333 AT 3.84056 | val_Acc 0.84 | val_AT 4.03009| nb_modif 4 | elaps: 1s
Epoch 37/400: [===============] 100% | Error 49.137 | Acc: 0.876111 AT 3.43222 | val_Acc 0.925 | val_AT 2.66515| nb_modif 3 | elaps: 0s
Epoch 38/400: [===============] 100% | Error 49.1395 | Acc: 0.952222 AT 2.10056 | val_Acc 0.925 | val_AT 2.44333| nb_modif 2 | elaps: 0s
=== END TRAINNING << Time elapsed 91648ms nb threads 2
Epoch 1/400: [===============] 100% | Error 10.7868 | Acc: 0.00666667 AT 19.7756 | val_Acc 0 | val_AT 19.9| nb_modif 4 | elaps: 1s
Epoch 2/400: [===============] 100% | Error 24.2687 | Acc: 0 AT 20 | val_Acc 0 | val_AT 19.9995| nb_modif 6 | elaps: 2s
Epoch 3/400: [===============] 100% | Error 36.1122 | Acc: 0.0105556 AT 19.9206 | val_Acc 0 | val_AT 20| nb_modif 9 | elaps: 3s
Epoch 4/400: [===============] 100% | Error 43.9719 | Acc: 0.06 AT 19.5722 | val_Acc 0 | val_AT 20| nb_modif 14 | elaps: 4s
Epoch 5/400: [===============] 100% | Error 46.7324 | Acc: 0.125 AT 17.915 | val_Acc 0.205 | val_AT 16.655| nb_modif 17 | elaps: 5s
Epoch 6/400: [===============] 100% | Error 47.3398 | Acc: 0.477222 AT 12.0589 | val_Acc 0.675 | val_AT 8.75327| nb_modif 10 | elaps: 3s
Epoch 7/400: [===============] 100% | Error 47.6214 | Acc: 0.575556 AT 10.385 | val_Acc 0.59 | val_AT 10.2188| nb_modif 10 | elaps: 3s
Epoch 8/400: [===============] 100% | Error 47.7865 | Acc: 0.467778 AT 12.29 | val_Acc 0.5 | val_AT 11.8861| nb_modif 11 | elaps: 3s
Epoch 9/400: [===============] 100% | Error 47.8623 | Acc: 0.580556 AT 10.5006 | val_Acc 0.7 | val_AT 8.49443| nb_modif 9 | elaps: 2s
Epoch 10/400: [===============] 100% | Error 47.9145 | Acc: 0.651667 AT 9.27833 | val_Acc 0.635 | val_AT 9.47747| nb_modif 9 | elaps: 3s
Epoch 11/400: [===============] 100% | Error 47.9492 | Acc: 0.671667 AT 9.08222 | val_Acc 0.675 | val_AT 9.08239| nb_modif 8 | elaps: 2s
Epoch 12/400: [===============] 100% | Error 47.9788 | Acc: 0.582222 AT 10.4983 | val_Acc 0.55 | val_AT 10.9204| nb_modif 9 | elaps: 3s
Epoch 13/400: [===============] 100% | Error 48.0059 | Acc: 0.523889 AT 11.5294 | val_Acc 0.605 | val_AT 10.1796| nb_modif 11 | elaps: 3s
Epoch 14/400: [===============] 100% | Error 48.0195 | Acc: 0.741111 AT 8.04722 | val_Acc 0.67 | val_AT 8.9859| nb_modif 7 | elaps: 2s
Epoch 15/400: [===============] 100% | Error 48.0341 | Acc: 0.639444 AT 9.59778 | val_Acc 0.615 | val_AT 10.0399| nb_modif 9 | elaps: 3s
Epoch 16/400: [===============] 100% | Error 48.0464 | Acc: 0.622778 AT 9.97833 | val_Acc 0.62 | val_AT 10.2002| nb_modif 9 | elaps: 3s
Epoch 17/400: [===============] 100% | Error 48.0563 | Acc: 0.649444 AT 9.62167 | val_Acc 0.8 | val_AT 7.111| nb_modif 8 | elaps: 2s
Epoch 18/400: [===============] 100% | Error 48.0652 | Acc: 0.727222 AT 8.27889 | val_Acc 0.73 | val_AT 8.30056| nb_modif 8 | elaps: 2s
Epoch 19/400: [===============] 100% | Error 48.0728 | Acc: 0.714444 AT 8.47611 | val_Acc 0.725 | val_AT 8.3565| nb_modif 7 | elaps: 2s
Epoch 20/400: [===============] 100% | Error 48.0824 | Acc: 0.632778 AT 9.85167 | val_Acc 0.57 | val_AT 10.9868| nb_modif 9 | elaps: 3s
Epoch 21/400: [===============] 100% | Error 48.0941 | Acc: 0.501111 AT 11.9111 | val_Acc 0.615 | val_AT 9.95993| nb_modif 11 | elaps: 3s
Epoch 22/400: [===============] 100% | Error 48.1276 | Acc: 0.566667 AT 10.2467 | val_Acc 0.525 | val_AT 10.4798| nb_modif 9 | elaps: 3s
Epoch 23/400: [===============] 100% | Error 48.1375 | Acc: 0.563333 AT 9.90889 | val_Acc 0.65 | val_AT 8.2174| nb_modif 9 | elaps: 3s
Epoch 24/400: [===============] 100% | Error 48.1456 | Acc: 0.659444 AT 7.88778 | val_Acc 0.695 | val_AT 7.06109| nb_modif 7 | elaps: 2s
Epoch 25/400: [===============] 100% | Error 48.1539 | Acc: 0.626667 AT 8.31167 | val_Acc 0.665 | val_AT 7.75031| nb_modif 7 | elaps: 2s
Epoch 26/400: [===============] 100% | Error 48.1674 | Acc: 0.703889 AT 7.01389 | val_Acc 0.85 | val_AT 4.25875| nb_modif 7 | elaps: 2s
Epoch 27/400: [===============] 100% | Error 48.1734 | Acc: 0.740556 AT 6.29278 | val_Acc 0.775 | val_AT 5.63129| nb_modif 5 | elaps: 1s
Epoch 28/400: [===============] 100% | Error 48.1894 | Acc: 0.818333 AT 4.96944 | val_Acc 0.82 | val_AT 4.79316| nb_modif 5 | elaps: 1s
Epoch 29/400: [===============] 100% | Error 48.2268 | Acc: 0.831667 AT 4.64111 | val_Acc 0.84 | val_AT 4.33897| nb_modif 4 | elaps: 1s
Epoch 30/400: [===============] 100% | Error 48.2317 | Acc: 0.850556 AT 4.15833 | val_Acc 0.84 | val_AT 4.2067| nb_modif 4 | elaps: 1s
Epoch 31/400: [===============] 100% | Error 48.2596 | Acc: 0.826111 AT 4.55611 | val_Acc 0.82 | val_AT 4.52103| nb_modif 4 | elaps: 1s
Epoch 32/400: [===============] 100% | Error 48.2662 | Acc: 0.890556 AT 3.32778 | val_Acc 0.88 | val_AT 3.52761| nb_modif 3 | elaps: 1s
Epoch 33/400: [===============] 100% | Error 48.2694 | Acc: 0.901667 AT 3.25444 | val_Acc 0.88 | val_AT 3.62764| nb_modif 3 | elaps: 1s
Epoch 34/400: [===============] 100% | Error 48.2749 | Acc: 0.901667 AT 3.31222 | val_Acc 0.88 | val_AT 3.58814| nb_modif 3 | elaps: 1s
Epoch 35/400: [===============] 100% | Error 48.2772 | Acc: 0.918333 AT 2.98056 | val_Acc 0.95 | val_AT 2.40294| nb_modif 2 | elaps: 0s
Epoch 36/400: [===============] 100% | Error 48.3041 | Acc: 0.874444 AT 3.80222 | val_Acc 0.95 | val_AT 2.29201| nb_modif 4 | elaps: 1s
Epoch 37/400: [===============] 100% | Error 48.3064 | Acc: 0.942222 AT 2.46889 | val_Acc 0.89 | val_AT 3.35146| nb_modif 2 | elaps: 0s
Epoch 38/400: [===============] 100% | Error 48.3151 | Acc: 0.882778 AT 3.53556 | val_Acc 0.85 | val_AT 4.05676| nb_modif 3 | elaps: 1s
Epoch 39/400: [===============] 100% | Error 48.3213 | Acc: 0.831667 AT 4.36278 | val_Acc 0.795 | val_AT 4.92528| nb_modif 4 | elaps: 1s
Epoch 40/400: [===============] 100% | Error 48.3256 | Acc: 0.82 AT 4.53056 | val_Acc 0.84 | val_AT 4.07463| nb_modif 4 | elaps: 1s
Epoch 41/400: [===============] 100% | Error 48.3301 | Acc: 0.850556 AT 3.91167 | val_Acc 0.84 | val_AT 4.00037| nb_modif 4 | elaps: 1s
Epoch 42/400: [===============] 100% | Error 48.3355 | Acc: 0.850556 AT 3.89056 | val_Acc 0.84 | val_AT 4| nb_modif 3 | elaps: 1s
Epoch 43/400: [===============] 100% | Error 48.3407 | Acc: 0.850556 AT 3.87722 | val_Acc 0.84 | val_AT 3.96| nb_modif 4 | elaps: 1s
Epoch 44/400: [===============] 100% | Error 48.344 | Acc: 0.850556 AT 3.89889 | val_Acc 0.84 | val_AT 4.1698| nb_modif 3 | elaps: 1s
Epoch 45/400: [===============] 100% | Error 48.3484 | Acc: 0.870556 AT 3.62278 | val_Acc 0.83 | val_AT 4.28585| nb_modif 4 | elaps: 1s
Epoch 46/400: [===============] 100% | Error 48.4597 | Acc: 0.926667 AT 2.52111 | val_Acc 0.995 | val_AT 1.07143| nb_modif 2 | elaps: 0s
Epoch 47/400: [===============] 100% | Error 48.4608 | Acc: 1 AT 1.04944 | val_Acc 0.995 | val_AT 1.05536| nb_modif 1 | elaps: 0s
=== END TRAINNING << Time elapsed 102296ms nb threads 2
Epoch 1/400: [===============] 100% | Error 10.6744 | Acc: 0.00444444 AT 19.9139 | val_Acc 0 | val_AT 19.9| nb_modif 4 | elaps: 1s
Epoch 2/400: [===============] 100% | Error 24.3899 | Acc: 0 AT 20 | val_Acc 0 | val_AT 19.9995| nb_modif 6 | elaps: 1s
Epoch 3/400: [===============] 100% | Error 37.9694 | Acc: 0.00888889 AT 19.9189 | val_Acc 0 | val_AT 20| nb_modif 10 | elaps: 3s
Epoch 4/400: [===============] 100% | Error 44.8796 | Acc: 0.0672222 AT 19.465 | val_Acc 0 | val_AT 20| nb_modif 13 | elaps: 4s
Epoch 5/400: [===============] 100% | Error 47.6052 | Acc: 0.112778 AT 18.2406 | val_Acc 0.42 | val_AT 12.92| nb_modif 16 | elaps: 5s
Epoch 6/400: [===============] 100% | Error 48.2397 | Acc: 0.481667 AT 11.9161 | val_Acc 0.455 | val_AT 12.2296| nb_modif 10 | elaps: 3s
Epoch 7/400: [===============] 100% | Error 48.514 | Acc: 0.626111 AT 9.45389 | val_Acc 0.54 | val_AT 10.7211| nb_modif 9 | elaps: 2s
Epoch 8/400: [===============] 100% | Error 48.6618 | Acc: 0.646111 AT 9.33722 | val_Acc 0.69 | val_AT 8.64861| nb_modif 8 | elaps: 2s
Epoch 9/400: [===============] 100% | Error 48.757 | Acc: 0.653889 AT 9.44667 | val_Acc 0.77 | val_AT 7.60324| nb_modif 9 | elaps: 2s
Epoch 10/400: [===============] 100% | Error 48.8266 | Acc: 0.586111 AT 10.65 | val_Acc 0.515 | val_AT 11.438| nb_modif 10 | elaps: 3s
Epoch 11/400: [===============] 100% | Error 48.8808 | Acc: 0.458333 AT 12.6606 | val_Acc 0.41 | val_AT 13.4622| nb_modif 11 | elaps: 3s
Epoch 12/400: [===============] 100% | Error 48.9152 | Acc: 0.509444 AT 11.8106 | val_Acc 0.64 | val_AT 9.45731| nb_modif 10 | elaps: 3s
Epoch 13/400: [===============] 100% | Error 48.9372 | Acc: 0.698333 AT 8.755 | val_Acc 0.64 | val_AT 9.72229| nb_modif 8 | elaps: 2s
Epoch 14/400: [===============] 100% | Error 48.9547 | Acc: 0.698333 AT 8.90889 | val_Acc 0.65 | val_AT 9.32361| nb_modif 8 | elaps: 2s
Epoch 15/400: [===============] 100% | Error 48.9721 | Acc: 0.613333 AT 10.1761 | val_Acc 0.57 | val_AT 10.7666| nb_modif 10 | elaps: 3s
Epoch 16/400: [===============] 100% | Error 48.9848 | Acc: 0.573333 AT 10.7106 | val_Acc 0.62 | val_AT 9.84883| nb_modif 9 | elaps: 2s
Epoch 17/400: [===============] 100% | Error 48.9946 | Acc: 0.677222 AT 8.88222 | val_Acc 0.7 | val_AT 8.47424| nb_modif 8 | elaps: 2s
Epoch 18/400: [===============] 100% | Error 49.0026 | Acc: 0.738889 AT 7.83444 | val_Acc 0.745 | val_AT 7.85237| nb_modif 7 | elaps: 2s
Epoch 19/400: [===============] 100% | Error 49.0112 | Acc: 0.702778 AT 8.58778 | val_Acc 0.77 | val_AT 7.58426| nb_modif 8 | elaps: 2s
Epoch 20/400: [===============] 100% | Error 49.0194 | Acc: 0.71 AT 8.51167 | val_Acc 0.62 | val_AT 9.78292| nb_modif 8 | elaps: 2s
Epoch 21/400: [===============] 100% | Error 49.03 | Acc: 0.528333 AT 11.2383 | val_Acc 0.505 | val_AT 11.3839| nb_modif 10 | elaps: 3s
Epoch 22/400: [===============] 100% | Error 49.0405 | Acc: 0.535556 AT 10.9561 | val_Acc 0.49 | val_AT 11.6269| nb_modif 10 | elaps: 3s
Epoch 23/400: [===============] 100% | Error 49.0504 | Acc: 0.516111 AT 10.9667 | val_Acc 0.535 | val_AT 10.6231| nb_modif 9 | elaps: 2s
Epoch 24/400: [===============] 100% | Error 49.0597 | Acc: 0.64 AT 8.54333 | val_Acc 0.73 | val_AT 6.96812| nb_modif 8 | elaps: 2s
Epoch 25/400: [===============] 100% | Error 49.0889 | Acc: 0.776667 AT 5.95278 | val_Acc 0.75 | val_AT 6.30984| nb_modif 5 | elaps: 1s
Epoch 26/400: [===============] 100% | Error 49.1222 | Acc: 0.883889 AT 3.89222 | val_Acc 0.79 | val_AT 5.37655| nb_modif 4 | elaps: 1s
Epoch 27/400: [===============] 100% | Error 49.1268 | Acc: 0.847778 AT 4.16556 | val_Acc 0.87 | val_AT 3.78688| nb_modif 4 | elaps: 1s
Epoch 28/400: [===============] 100% | Error 49.1317 | Acc: 0.864444 AT 4.04556 | val_Acc 0.86 | val_AT 3.95393| nb_modif 3 | elaps: 0s
Epoch 29/400: [===============] 100% | Error 49.1488 | Acc: 0.810556 AT 4.91778 | val_Acc 0.71 | val_AT 6.70477| nb_modif 5 | elaps: 1s
Epoch 30/400: [===============] 100% | Error 49.1647 | Acc: 0.701111 AT 7.10444 | val_Acc 0.755 | val_AT 6.05852| nb_modif 6 | elaps: 1s
Epoch 31/400: [===============] 100% | Error 49.1724 | Acc: 0.738889 AT 6.45222 | val_Acc 0.72 | val_AT 6.69529| nb_modif 6 | elaps: 1s
Epoch 32/400: [===============] 100% | Error 49.1784 | Acc: 0.793889 AT 5.55389 | val_Acc 0.705 | val_AT 7.05848| nb_modif 5 | elaps: 1s
Epoch 33/400: [===============] 100% | Error 49.1909 | Acc: 0.752778 AT 6.23333 | val_Acc 0.765 | val_AT 5.80029| nb_modif 6 | elaps: 1s
Epoch 34/400: [===============] 100% | Error 49.2754 | Acc: 0.692222 AT 7.12278 | val_Acc 0.68 | val_AT 7.354| nb_modif 6 | elaps: 1s
Epoch 35/400: [===============] 100% | Error 49.2831 | Acc: 0.768333 AT 5.71333 | val_Acc 0.815 | val_AT 4.74677| nb_modif 5 | elaps: 1s
Epoch 36/400: [===============] 100% | Error 49.2889 | Acc: 0.777778 AT 5.49111 | val_Acc 0.95 | val_AT 2.30373| nb_modif 5 | elaps: 1s
Epoch 37/400: [===============] 100% | Error 49.2911 | Acc: 0.944444 AT 2.50778 | val_Acc 0.875 | val_AT 3.71652| nb_modif 2 | elaps: 0s
Epoch 38/400: [===============] 100% | Error 49.2947 | Acc: 0.921111 AT 2.88222 | val_Acc 0.885 | val_AT 3.51358| nb_modif 3 | elaps: 0s
Epoch 39/400: [===============] 100% | Error 49.299 | Acc: 0.869444 AT 3.77833 | val_Acc 0.815 | val_AT 4.65257| nb_modif 3 | elaps: 0s
Epoch 40/400: [===============] 100% | Error 49.3028 | Acc: 0.891667 AT 3.24722 | val_Acc 0.8 | val_AT 4.89326| nb_modif 3 | elaps: 0s
Epoch 41/400: [===============] 100% | Error 49.3155 | Acc: 0.874444 AT 3.48556 | val_Acc 0.92 | val_AT 2.60947| nb_modif 3 | elaps: 0s
Epoch 42/400: [===============] 100% | Error 49.318 | Acc: 0.952778 AT 2.08 | val_Acc 0.92 | val_AT 2.72805| nb_modif 2 | elaps: 0s
=== END TRAINNING << Time elapsed 98340ms nb threads 2
Epoch 1/400: [===============] 100% | Error 15.7535 | Acc: 0.005 AT 19.8428 | val_Acc 0 | val_AT 19.9| nb_modif 6 | elaps: 1s
Epoch 2/400: [===============] 100% | Error 34.4751 | Acc: 0.000555556 AT 19.9983 | val_Acc 0 | val_AT 19.9995| nb_modif 11 | elaps: 2s
Epoch 3/400: [===============] 100% | Error 45.5508 | Acc: 0.09 AT 19.2983 | val_Acc 0 | val_AT 20| nb_modif 18 | elaps: 3s
Epoch 4/400: [===============] 100% | Error 49.3802 | Acc: 0.11 AT 19.1189 | val_Acc 0 | val_AT 20| nb_modif 22 | elaps: 4s
Epoch 5/400: [===============] 100% | Error 50.7749 | Acc: 0.0822222 AT 18.67 | val_Acc 0.195 | val_AT 16.87| nb_modif 28 | elaps: 5s
Epoch 6/400: [===============] 100% | Error 51.1393 | Acc: 0.276667 AT 15.4711 | val_Acc 0.465 | val_AT 12.2844| nb_modif 24 | elaps: 4s
Epoch 7/400: [===============] 100% | Error 51.2841 | Acc: 0.337222 AT 14.5328 | val_Acc 0.41 | val_AT 13.3164| nb_modif 22 | elaps: 4s
Epoch 8/400: [===============] 100% | Error 51.3511 | Acc: 0.537778 AT 11.2411 | val_Acc 0.68 | val_AT 9.17658| nb_modif 17 | elaps: 3s
Epoch 9/400: [===============] 100% | Error 51.3784 | Acc: 0.693333 AT 8.80889 | val_Acc 0.67 | val_AT 9.11588| nb_modif 15 | elaps: 2s
Epoch 10/400: [===============] 100% | Error 51.3953 | Acc: 0.760556 AT 7.71611 | val_Acc 0.755 | val_AT 7.75058| nb_modif 12 | elaps: 2s
Epoch 11/400: [===============] 100% | Error 51.4096 | Acc: 0.761111 AT 7.59722 | val_Acc 0.69 | val_AT 8.65875| nb_modif 12 | elaps: 2s
Epoch 12/400: [===============] 100% | Error 51.4247 | Acc: 0.725 AT 8.23667 | val_Acc 0.745 | val_AT 7.79829| nb_modif 14 | elaps: 2s
Epoch 13/400: [===============] 100% | Error 51.4371 | Acc: 0.755 AT 7.72389 | val_Acc 0.71 | val_AT 8.28899| nb_modif 12 | elaps: 2s
Epoch 14/400: [===============] 100% | Error 51.4508 | Acc: 0.694444 AT 8.49278 | val_Acc 0.675 | val_AT 8.41644| nb_modif 13 | elaps: 2s
Epoch 15/400: [===============] 100% | Error 51.478 | Acc: 0.632778 AT 8.95722 | val_Acc 0.685 | val_AT 7.64208| nb_modif 13 | elaps: 2s
Epoch 16/400: [===============] 100% | Error 51.4991 | Acc: 0.696667 AT 7.165 | val_Acc 0.725 | val_AT 6.35321| nb_modif 11 | elaps: 2s
Epoch 17/400: [===============] 100% | Error 51.5097 | Acc: 0.751667 AT 5.96944 | val_Acc 0.825 | val_AT 4.58677| nb_modif 9 | elaps: 1s
Epoch 18/400: [===============] 100% | Error 51.5192 | Acc: 0.798333 AT 5.19833 | val_Acc 0.79 | val_AT 5.12793| nb_modif 8 | elaps: 1s
Epoch 19/400: [===============] 100% | Error 51.5276 | Acc: 0.861667 AT 4.17 | val_Acc 0.86 | val_AT 3.89564| nb_modif 7 | elaps: 1s
Epoch 20/400: [===============] 100% | Error 51.5608 | Acc: 0.829444 AT 4.45222 | val_Acc 0.87 | val_AT 3.64948| nb_modif 7 | elaps: 1s
Epoch 21/400: [===============] 100% | Error 51.5674 | Acc: 0.847222 AT 4.10333 | val_Acc 0.87 | val_AT 3.54825| nb_modif 6 | elaps: 1s
Epoch 22/400: [===============] 100% | Error 51.5771 | Acc: 0.847222 AT 4.08889 | val_Acc 0.87 | val_AT 3.67774| nb_modif 7 | elaps: 1s
Epoch 23/400: [===============] 100% | Error 51.5982 | Acc: 0.883333 AT 3.59333 | val_Acc 0.945 | val_AT 2.46339| nb_modif 5 | elaps: 0s
Epoch 24/400: [===============] 100% | Error 51.6037 | Acc: 0.933333 AT 2.71833 | val_Acc 0.885 | val_AT 3.52732| nb_modif 5 | elaps: 0s
Epoch 25/400: [===============] 100% | Error 51.6415 | Acc: 0.865 AT 4.005 | val_Acc 0.87 | val_AT 3.82264| nb_modif 6 | elaps: 1s
Epoch 26/400: [===============] 100% | Error 51.6465 | Acc: 0.902778 AT 3.12889 | val_Acc 0.87 | val_AT 3.51911| nb_modif 5 | elaps: 0s
Epoch 27/400: [===============] 100% | Error 51.6505 | Acc: 0.907778 AT 2.96056 | val_Acc 0.925 | val_AT 2.6676| nb_modif 4 | elaps: 0s
Epoch 28/400: [===============] 100% | Error 51.655 | Acc: 0.948889 AT 2.30833 | val_Acc 0.885 | val_AT 3.15334| nb_modif 4 | elaps: 0s
Epoch 29/400: [===============] 100% | Error 51.6687 | Acc: 0.901111 AT 2.925 | val_Acc 0.885 | val_AT 3.14577| nb_modif 4 | elaps: 0s
Epoch 30/400: [===============] 100% | Error 51.6757 | Acc: 0.872222 AT 3.52778 | val_Acc 0.84 | val_AT 4.03573| nb_modif 6 | elaps: 1s
Epoch 31/400: [===============] 100% | Error 51.6874 | Acc: 0.819444 AT 4.535 | val_Acc 0.95 | val_AT 2.85018| nb_modif 7 | elaps: 1s
Epoch 32/400: [===============] 100% | Error 51.6978 | Acc: 0.898333 AT 3.635 | val_Acc 0.91 | val_AT 3.37425| nb_modif 5 | elaps: 1s
Epoch 33/400: [===============] 100% | Error 51.7046 | Acc: 0.881667 AT 3.69833 | val_Acc 0.855 | val_AT 3.88187| nb_modif 6 | elaps: 1s
Epoch 34/400: [===============] 100% | Error 51.7339 | Acc: 0.836667 AT 4.25944 | val_Acc 0.855 | val_AT 3.80441| nb_modif 6 | elaps: 1s
Epoch 35/400: [===============] 100% | Error 51.7637 | Acc: 0.83 AT 4.31889 | val_Acc 0.865 | val_AT 3.55402| nb_modif 6 | elaps: 1s
Epoch 36/400: [===============] 100% | Error 51.804 | Acc: 0.843889 AT 4.14 | val_Acc 0.91 | val_AT 2.78777| nb_modif 6 | elaps: 1s
Epoch 37/400: [===============] 100% | Error 51.8084 | Acc: 0.928333 AT 2.48889 | val_Acc 0.965 | val_AT 1.73894| nb_modif 4 | elaps: 0s
Epoch 38/400: [===============] 100% | Error 51.8393 | Acc: 0.928889 AT 2.50667 | val_Acc 0.85 | val_AT 3.84369| nb_modif 4 | elaps: 0s
Epoch 39/400: [===============] 100% | Error 51.8416 | Acc: 0.963889 AT 1.81444 | val_Acc 0.995 | val_AT 1.12922| nb_modif 2 | elaps: 0s
=== END TRAINNING << Time elapsed 77353ms nb threads 3
Epoch 1/400: [===============] 100% | Error 15.8002 | Acc: 0.00444444 AT 19.8367 | val_Acc 0 | val_AT 19.9| nb_modif 6 | elaps: 1s
Epoch 2/400: [===============] 100% | Error 33.7449 | Acc: 0 AT 20 | val_Acc 0 | val_AT 19.9995| nb_modif 10 | elaps: 2s
