Epoch 1/400: [===============] 100% | Error 5.5401 | Acc: 0.000555556 AT 19.9933 | val_Acc 0 | val_AT 19.9| nb_modif 2 | elaps: 0s
Epoch 2/400: [===============] 100% | Error 10.8913 | Acc: 0 AT 20 | val_Acc 0 | val_AT 19.9995| nb_modif 2 | elaps: 0s
Epoch 3/400: [===============] 100% | Error 19.8259 | Acc: 0 AT 20 | val_Acc 0 | val_AT 20| nb_modif 4 | elaps: 0s
Epoch 4/400: [===============] 100% | Error 27.4488 | Acc: 0.000555556 AT 19.9961 | val_Acc 0 | val_AT 20| nb_modif 5 | elaps: 0s
Epoch 5/400: [===============] 100% | Error 31.6982 | Acc: 0.00388889 AT 19.97 | val_Acc 0.015 | val_AT 19.76| nb_modif 5 | elaps: 0s
Epoch 6/400: [===============] 100% | Error 34.0308 | Acc: 0.095 AT 18.4272 | val_Acc 0.115 | val_AT 18.1288| nb_modif 6 | elaps: 0s
Epoch 7/400: [===============] 100% | Error 34.8285 | Acc: 0.159444 AT 17.4844 | val_Acc 0.255 | val_AT 15.9506| nb_modif 5 | elaps: 0s
Epoch 8/400: [===============] 100% | Error 35.149 | Acc: 0.424444 AT 12.9356 | val_Acc 0.445 | val_AT 12.4098| nb_modif 4 | elaps: 0s
Epoch 9/400: [===============] 100% | Error 35.3235 | Acc: 0.537778 AT 10.9556 | val_Acc 0.53 | val_AT 11.092| nb_modif 3 | elaps: 0s
Epoch 10/400: [===============] 100% | Error 35.461 | Acc: 0.602222 AT 9.89833 | val_Acc 0.51 | val_AT 11.2905| nb_modif 3 | elaps: 0s
Epoch 11/400: [===============] 100% | Error 35.5365 | Acc: 0.677778 AT 8.50944 | val_Acc 0.855 | val_AT 5.36645| nb_modif 2 | elaps: 0s
Epoch 12/400: [===============] 100% | Error 35.569 | Acc: 0.733333 AT 7.72722 | val_Acc 0.865 | val_AT 5.13683| nb_modif 1 | elaps: 0s
Epoch 13/400: [===============] 100% | Error 35.6285 | Acc: 0.764444 AT 7.13 | val_Acc 0.88 | val_AT 4.83068| nb_modif 2 | elaps: 0s
Epoch 14/400: [===============] 100% | Error 35.6804 | Acc: 0.781667 AT 6.74444 | val_Acc 0.745 | val_AT 7.30415| nb_modif 2 | elaps: 0s
Epoch 15/400: [===============] 100% | Error 35.7287 | Acc: 0.748333 AT 7.37944 | val_Acc 0.79 | val_AT 6.47152| nb_modif 2 | elaps: 0s
Epoch 16/400: [===============] 100% | Error 35.7889 | Acc: 0.701111 AT 8.16 | val_Acc 0.655 | val_AT 8.86736| nb_modif 3 | elaps: 0s
Epoch 17/400: [===============] 100% | Error 35.842 | Acc: 0.523889 AT 11.0939 | val_Acc 0.625 | val_AT 9.48434| nb_modif 3 | elaps: 0s
Epoch 18/400: [===============] 100% | Error 35.8854 | Acc: 0.498889 AT 11.6028 | val_Acc 0.585 | val_AT 9.99742| nb_modif 3 | elaps: 0s
Epoch 19/400: [===============] 100% | Error 35.9345 | Acc: 0.553333 AT 10.6661 | val_Acc 0.47 | val_AT 12.175| nb_modif 4 | elaps: 0s
Epoch 20/400: [===============] 100% | Error 35.9636 | Acc: 0.537222 AT 11.0483 | val_Acc 0.685 | val_AT 8.50088| nb_modif 3 | elaps: 0s
Epoch 21/400: [===============] 100% | Error 36.0021 | Acc: 0.576667 AT 10.3778 | val_Acc 0.66 | val_AT 8.8975| nb_modif 2 | elaps: 0s
Epoch 22/400: [===============] 100% | Error 36.0255 | Acc: 0.572222 AT 10.5606 | val_Acc 0.52 | val_AT 11.6845| nb_modif 3 | elaps: 0s
Epoch 23/400: [===============] 100% | Error 36.0453 | Acc: 0.641111 AT 9.76889 | val_Acc 0.455 | val_AT 12.6684| nb_modif 3 | elaps: 0s
Epoch 24/400: [===============] 100% | Error 36.0693 | Acc: 0.581111 AT 10.7606 | val_Acc 0.625 | val_AT 9.84334| nb_modif 4 | elaps: 0s
Epoch 25/400: [===============] 100% | Error 36.0852 | Acc: 0.499444 AT 11.9172 | val_Acc 0.485 | val_AT 11.9692| nb_modif 3 | elaps: 0s
Epoch 26/400: [===============] 100% | Error 36.1112 | Acc: 0.516111 AT 11.6617 | val_Acc 0.62 | val_AT 9.92485| nb_modif 3 | elaps: 0s
