Epoch 1/400: [===============] 100% | Error 10.8133 | Acc: 0.00444444 AT 19.8294 | val_Acc 0 | val_AT 19.9| nb_modif 4 | elaps: 0s
Epoch 2/400: [===============] 100% | Error 26.3466 | Acc: 0 AT 20 | val_Acc 0 | val_AT 19.9995| nb_modif 7 | elaps: 0s
Epoch 3/400: [===============] 100% | Error 37.2173 | Acc: 0.00944444 AT 19.9411 | val_Acc 0 | val_AT 20| nb_modif 8 | elaps: 1s
Epoch 4/400: [===============] 100% | Error 44.4707 | Acc: 0.0477778 AT 19.6278 | val_Acc 0 | val_AT 20| nb_modif 12 | elaps: 1s
Epoch 5/400: [===============] 100% | Error 47.4423 | Acc: 0.144444 AT 17.7944 | val_Acc 0.31 | val_AT 15.095| nb_modif 14 | elaps: 1s
Epoch 6/400: [===============] 100% | Error 48.2957 | Acc: 0.387222 AT 13.7344 | val_Acc 0.54 | val_AT 11.3655| nb_modif 11 | elaps: 1s
Epoch 7/400: [===============] 100% | Error 48.6412 | Acc: 0.525 AT 11.5761 | val_Acc 0.605 | val_AT 10.0718| nb_modif 9 | elaps: 1s
Epoch 8/400: [===============] 100% | Error 48.8217 | Acc: 0.545556 AT 11.1211 | val_Acc 0.535 | val_AT 11.3904| nb_modif 9 | elaps: 1s
Epoch 9/400: [===============] 100% | Error 48.9168 | Acc: 0.598333 AT 10.5128 | val_Acc 0.51 | val_AT 11.907| nb_modif 8 | elaps: 1s
Epoch 10/400: [===============] 100% | Error 49.0014 | Acc: 0.535556 AT 11.3572 | val_Acc 0.43 | val_AT 12.9295| nb_modif 10 | elaps: 1s
Epoch 11/400: [===============] 100% | Error 49.0559 | Acc: 0.47 AT 12.1722 | val_Acc 0.525 | val_AT 11.2446| nb_modif 10 | elaps: 1s
Epoch 12/400: [===============] 100% | Error 49.0911 | Acc: 0.511667 AT 11.6511 | val_Acc 0.63 | val_AT 9.71122| nb_modif 9 | elaps: 1s
Epoch 13/400: [===============] 100% | Error 49.1144 | Acc: 0.601667 AT 10.2311 | val_Acc 0.585 | val_AT 10.4186| nb_modif 8 | elaps: 1s
Epoch 14/400: [===============] 100% | Error 49.1375 | Acc: 0.498333 AT 12.0489 | val_Acc 0.415 | val_AT 13.1271| nb_modif 10 | elaps: 1s
Epoch 15/400: [===============] 100% | Error 49.1537 | Acc: 0.511667 AT 11.8989 | val_Acc 0.505 | val_AT 12.2956| nb_modif 9 | elaps: 1s
Epoch 16/400: [===============] 100% | Error 49.167 | Acc: 0.553889 AT 11.3222 | val_Acc 0.61 | val_AT 10.1415| nb_modif 9 | elaps: 1s
Epoch 17/400: [===============] 100% | Error 49.1762 | Acc: 0.638333 AT 9.77167 | val_Acc 0.615 | val_AT 9.93071| nb_modif 7 | elaps: 0s
Epoch 18/400: [===============] 100% | Error 49.187 | Acc: 0.551111 AT 11.0844 | val_Acc 0.535 | val_AT 11.5297| nb_modif 9 | elaps: 1s
Epoch 19/400: [===============] 100% | Error 49.1947 | Acc: 0.668889 AT 9.34167 | val_Acc 0.69 | val_AT 9.12765| nb_modif 7 | elaps: 1s
Epoch 20/400: [===============] 100% | Error 49.2207 | Acc: 0.649444 AT 9.83667 | val_Acc 0.555 | val_AT 11.0906| nb_modif 8 | elaps: 1s
Epoch 21/400: [===============] 100% | Error 49.2311 | Acc: 0.457778 AT 12.6039 | val_Acc 0.445 | val_AT 12.6605| nb_modif 10 | elaps: 1s
Epoch 22/400: [===============] 100% | Error 49.2632 | Acc: 0.503889 AT 11.8383 | val_Acc 0.565 | val_AT 10.6733| nb_modif 9 | elaps: 1s
Epoch 23/400: [===============] 100% | Error 49.2735 | Acc: 0.534444 AT 11.1844 | val_Acc 0.63 | val_AT 9.51837| nb_modif 9 | elaps: 1s
Epoch 24/400: [===============] 100% | Error 49.2825 | Acc: 0.572222 AT 10.3261 | val_Acc 0.54 | val_AT 10.7476| nb_modif 8 | elaps: 1s
