Epoch 1/400: [===============] 100% | Error 10.8357 | Acc: 0.005 AT 19.83 | val_Acc 0 | val_AT 19.9| nb_modif 4 | elaps: 0s
Epoch 26/400: [===============] 100% | Error 50.7483 | Acc: 0.768889 AT 6.11611 | val_Acc 0.76 | val_AT 6.29873| nb_modif 4 | elaps: 0s
Epoch 27/400: [===============] 100% | Error 50.7753 | Acc: 0.786111 AT 5.94889 | val_Acc 0.745 | val_AT 6.43649| nb_modif 4 | elaps: 0s
Epoch 28/400: [===============] 100% | Error 50.7814 | Acc: 0.802222 AT 5.305 | val_Acc 0.745 | val_AT 6.11218| nb_modif 5 | elaps: 0s
Epoch 29/400: [===============] 100% | Error 50.7858 | Acc: 0.772778 AT 5.66167 | val_Acc 0.75 | val_AT 5.97556| nb_modif 4 | elaps: 0s
Epoch 30/400: [===============] 100% | Error 50.7904 | Acc: 0.801667 AT 5.11056 | val_Acc 0.76 | val_AT 5.80988| nb_modif 4 | elaps: 0s
Epoch 31/400: [===============] 100% | Error 50.7959 | Acc: 0.789444 AT 5.40222 | val_Acc 0.72 | val_AT 6.62405| nb_modif 5 | elaps: 0s
Epoch 32/400: [===============] 100% | Error 50.8033 | Acc: 0.721111 AT 6.79611 | val_Acc 0.605 | val_AT 8.84812| nb_modif 7 | elaps: 0s
Epoch 33/400: [===============] 100% | Error 50.811 | Acc: 0.596111 AT 9.11222 | val_Acc 0.485 | val_AT 11.1392| nb_modif 7 | elaps: 0s
Epoch 34/400: [===============] 100% | Error 50.8347 | Acc: 0.562778 AT 9.70722 | val_Acc 0.54 | val_AT 10.0857| nb_modif 6 | elaps: 0s
Epoch 35/400: [===============] 100% | Error 50.873 | Acc: 0.625 AT 8.56222 | val_Acc 0.645 | val_AT 8.17543| nb_modif 6 | elaps: 0s
Epoch 36/400: [===============] 100% | Error 50.8917 | Acc: 0.608889 AT 8.70611 | val_Acc 0.5 | val_AT 10.5209| nb_modif 7 | elaps: 0s
Epoch 37/400: [===============] 100% | Error 50.9041 | Acc: 0.517778 AT 10.2167 | val_Acc 0.47 | val_AT 11.0926| nb_modif 6 | elaps: 0s
Epoch 38/400: [===============] 100% | Error 50.9331 | Acc: 0.576667 AT 9.18833 | val_Acc 0.52 | val_AT 10.2505| nb_modif 7 | elaps: 0s
Epoch 39/400: [===============] 100% | Error 50.9387 | Acc: 0.604444 AT 8.73556 | val_Acc 0.555 | val_AT 9.57625| nb_modif 5 | elaps: 0s
Epoch 40/400: [===============] 100% | Error 50.9447 | Acc: 0.66 AT 7.64278 | val_Acc 0.625 | val_AT 8.15288| nb_modif 5 | elaps: 0s
Epoch 41/400: [===============] 100% | Error 50.9494 | Acc: 0.701667 AT 6.82556 | val_Acc 0.65 | val_AT 7.68576| nb_modif 4 | elaps: 0s
Epoch 42/400: [===============] 100% | Error 50.9569 | Acc: 0.744444 AT 5.99944 | val_Acc 0.745 | val_AT 5.90343| nb_modif 3 | elaps: 0s
Epoch 43/400: [===============] 100% | Error 50.9601 | Acc: 0.808889 AT 4.785 | val_Acc 0.815 | val_AT 4.58952| nb_modif 3 | elaps: 0s
Epoch 44/400: [===============] 100% | Error 50.9852 | Acc: 0.842778 AT 4.12389 | val_Acc 0.86 | val_AT 3.69295| nb_modif 2 | elaps: 0s
Epoch 45/400: [===============] 100% | Error 50.9886 | Acc: 0.846667 AT 3.99167 | val_Acc 0.865 | val_AT 3.54346| nb_modif 3 | elaps: 0s
Epoch 46/400: [===============] 100% | Error 50.992 | Acc: 0.841667 AT 4.10778 | val_Acc 0.84 | val_AT 4.08772| nb_modif 3 | elaps: 0s
Epoch 47/400: [===============] 100% | Error 50.9954 | Acc: 0.813889 AT 4.65167 | val_Acc 0.83 | val_AT 4.29044| nb_modif 3 | elaps: 0s
Epoch 48/400: [===============] 100% | Error 51.0061 | Acc: 0.833333 AT 4.32944 | val_Acc 0.825 | val_AT 4.35145| nb_modif 4 | elaps: 0s
Epoch 49/400: [===============] 100% | Error 51.0081 | Acc: 0.825556 AT 4.44444 | val_Acc 0.83 | val_AT 4.27176| nb_modif 2 | elaps: 0s
Epoch 50/400: [===============] 100% | Error 51.0111 | Acc: 0.836111 AT 4.28611 | val_Acc 0.84 | val_AT 4.14636| nb_modif 3 | elaps: 0s
Epoch 51/400: [===============] 100% | Error 51.0152 | Acc: 0.837778 AT 4.25278 | val_Acc 0.82 | val_AT 4.45073| nb_modif 4 | elaps: 0s
Epoch 52/400: [===============] 100% | Error 51.0174 | Acc: 0.843333 AT 4.08111 | val_Acc 0.825 | val_AT 4.29225| nb_modif 2 | elaps: 0s
Epoch 53/400: [===============] 100% | Error 51.0205 | Acc: 0.849444 AT 3.95444 | val_Acc 0.85 | val_AT 3.84646| nb_modif 3 | elaps: 0s
Epoch 54/400: [===============] 100% | Error 51.0456 | Acc: 0.869444 AT 3.60278 | val_Acc 0.87 | val_AT 3.49423| nb_modif 2 | elaps: 0s
Epoch 55/400: [===============] 100% | Error 51.0477 | Acc: 0.889444 AT 3.20833 | val_Acc 0.89 | val_AT 3.14247| nb_modif 2 | elaps: 0s
Epoch 56/400: [===============] 100% | Error 51.0499 | Acc: 0.910556 AT 2.76389 | val_Acc 0.935 | val_AT 2.23071| nb_modif 2 | elaps: 0s
Epoch 57/400: [===============] 100% | Error 51.0512 | Acc: 0.942222 AT 2.145 | val_Acc 0.93 | val_AT 2.26615| nb_modif 1 | elaps: 0s
Epoch 58/400: [===============] 100% | Error 51.0541 | Acc: 0.948333 AT 2.02889 | val_Acc 0.935 | val_AT 2.17633| nb_modif 2 | elaps: 0s
Epoch 59/400: [===============] 100% | Error 51.0677 | Acc: 0.942222 AT 2.14889 | val_Acc 0.935 | val_AT 2.18088| nb_modif 2 | elaps: 0s
Epoch 60/400: [===============] 100% | Error 51.0914 | Acc: 0.929444 AT 2.385 | val_Acc 0.965 | val_AT 1.6059| nb_modif 1 | elaps: 0s
Epoch 61/400: [===============] 100% | Error 51.0924 | Acc: 0.935556 AT 2.26333 | val_Acc 0.96 | val_AT 1.71803| nb_modif 1 | elaps: 0s
Epoch 62/400: [===============] 100% | Error 51.0936 | Acc: 0.947778 AT 2.00667 | val_Acc 0.96 | val_AT 1.69359| nb_modif 1 | elaps: 0s
Epoch 63/400: [===============] 100% | Error 51.0947 | Acc: 0.988333 AT 1.22222 | val_Acc 0.995 | val_AT 1.00347| nb_modif 1 | elaps: 0s
=== END TRAINNING << Time elapsed 36712ms nb threads 10
Epoch 1/400: [===============] 100% | Error 10.8444 | Acc: 0.00444444 AT 19.8894 | val_Acc 0 | val_AT 19.9| nb_modif 4 | elaps: 0s
Epoch 2/400: [===============] 100% | Error 24.7775 | Acc: 0 AT 20 | val_Acc 0 | val_AT 19.9995| nb_modif 6 | elaps: 0s
Epoch 3/400: [===============] 100% | Error 37.9093 | Acc: 0.00888889 AT 19.9444 | val_Acc 0 | val_AT 20| nb_modif 9 | elaps: 0s
Epoch 4/400: [===============] 100% | Error 45.1217 | Acc: 0.045 AT 19.6767 | val_Acc 0 | val_AT 20| nb_modif 11 | elaps: 1s
Epoch 5/400: [===============] 100% | Error 48.4766 | Acc: 0.0777778 AT 18.8639 | val_Acc 0.205 | val_AT 16.79| nb_modif 14 | elaps: 1s
Epoch 6/400: [===============] 100% | Error 49.5155 | Acc: 0.291111 AT 15.3817 | val_Acc 0.315 | val_AT 15.269| nb_modif 11 | elaps: 1s
Epoch 7/400: [===============] 100% | Error 49.8976 | Acc: 0.516111 AT 11.6594 | val_Acc 0.575 | val_AT 10.6413| nb_modif 8 | elaps: 0s
Epoch 8/400: [===============] 100% | Error 50.1114 | Acc: 0.501111 AT 12.0206 | val_Acc 0.59 | val_AT 10.7382| nb_modif 9 | elaps: 0s
Epoch 9/400: [===============] 100% | Error 50.2491 | Acc: 0.495556 AT 12.3206 | val_Acc 0.455 | val_AT 12.9537| nb_modif 9 | elaps: 0s
Epoch 10/400: [===============] 100% | Error 50.3759 | Acc: 0.285556 AT 15.6106 | val_Acc 0.36 | val_AT 14.5148| nb_modif 12 | elaps: 1s
Epoch 11/400: [===============] 100% | Error 50.431 | Acc: 0.380556 AT 14.2422 | val_Acc 0.415 | val_AT 13.5826| nb_modif 10 | elaps: 1s
Epoch 12/400: [===============] 100% | Error 50.4698 | Acc: 0.356111 AT 14.3328 | val_Acc 0.32 | val_AT 14.8529| nb_modif 10 | elaps: 1s
Epoch 13/400: [===============] 100% | Error 50.5166 | Acc: 0.434444 AT 13.0894 | val_Acc 0.34 | val_AT 14.5843| nb_modif 9 | elaps: 0s
Epoch 14/400: [===============] 100% | Error 50.5349 | Acc: 0.544444 AT 11.1961 | val_Acc 0.63 | val_AT 9.91792| nb_modif 8 | elaps: 0s
Epoch 15/400: [===============] 100% | Error 50.5501 | Acc: 0.614444 AT 10.4761 | val_Acc 0.58 | val_AT 11.4396| nb_modif 8 | elaps: 0s
Epoch 16/400: [===============] 100% | Error 50.5649 | Acc: 0.537778 AT 11.9961 | val_Acc 0.64 | val_AT 10.8422| nb_modif 9 | elaps: 0s
Epoch 17/400: [===============] 100% | Error 50.5761 | Acc: 0.605556 AT 10.9617 | val_Acc 0.54 | val_AT 11.7942| nb_modif 8 | elaps: 0s
Epoch 18/400: [===============] 100% | Error 50.608 | Acc: 0.487222 AT 12.7322 | val_Acc 0.445 | val_AT 13.324| nb_modif 10 | elaps: 1s
Epoch 19/400: [===============] 100% | Error 50.64 | Acc: 0.471111 AT 12.8761 | val_Acc 0.5 | val_AT 12.3616| nb_modif 9 | elaps: 0s
Epoch 20/400: [===============] 100% | Error 50.6498 | Acc: 0.494444 AT 12.4039 | val_Acc 0.505 | val_AT 12.2768| nb_modif 9 | elaps: 0s
Epoch 21/400: [===============] 100% | Error 50.6593 | Acc: 0.428333 AT 13.385 | val_Acc 0.4 | val_AT 13.7964| nb_modif 9 | elaps: 0s
Epoch 22/400: [===============] 100% | Error 50.686 | Acc: 0.462222 AT 12.6472 | val_Acc 0.485 | val_AT 12.214| nb_modif 9 | elaps: 0s
Epoch 23/400: [===============] 100% | Error 50.695 | Acc: 0.532778 AT 11.6194 | val_Acc 0.5 | val_AT 12.0761| nb_modif 8 | elaps: 0s
Epoch 24/400: [===============] 100% | Error 50.7116 | Acc: 0.575556 AT 10.4444 | val_Acc 0.65 | val_AT 8.93038| nb_modif 7 | elaps: 0s
Epoch 25/400: [===============] 100% | Error 50.7206 | Acc: 0.675556 AT 8.24722 | val_Acc 0.61 | val_AT 9.11465| nb_modif 7 | elaps: 0s
Epoch 26/400: [===============] 100% | Error 50.7286 | Acc: 0.665556 AT 8.22778 | val_Acc 0.61 | val_AT 9.07057| nb_modif 6 | elaps: 0s
Epoch 27/400: [===============] 100% | Error 50.7379 | Acc: 0.618333 AT 9.01722 | val_Acc 0.51 | val_AT 10.8654| nb_modif 7 | elaps: 0s
Epoch 28/400: [===============] 100% | Error 50.7461 | Acc: 0.625 AT 8.87556 | val_Acc 0.665 | val_AT 8.24433| nb_modif 6 | elaps: 0s
Epoch 29/400: [===============] 100% | Error 50.818 | Acc: 0.655 AT 8.35833 | val_Acc 0.565 | val_AT 9.75122| nb_modif 7 | elaps: 0s
Epoch 30/400: [===============] 100% | Error 50.8262 | Acc: 0.634444 AT 8.63556 | val_Acc 0.605 | val_AT 9.03376| nb_modif 6 | elaps: 0s
Epoch 31/400: [===============] 100% | Error 50.8446 | Acc: 0.702778 AT 7.31667 | val_Acc 0.66 | val_AT 8.01517| nb_modif 5 | elaps: 0s
Epoch 32/400: [===============] 100% | Error 50.8527 | Acc: 0.742222 AT 6.48111 | val_Acc 0.73 | val_AT 6.74508| nb_modif 4 | elaps: 0s
Epoch 33/400: [===============] 100% | Error 50.9036 | Acc: 0.756111 AT 6.125 | val_Acc 0.69 | val_AT 7.22873| nb_modif 5 | elaps: 0s
Epoch 34/400: [===============] 100% | Error 50.9089 | Acc: 0.740556 AT 6.29944 | val_Acc 0.66 | val_AT 7.71614| nb_modif 5 | elaps: 0s
Epoch 35/400: [===============] 100% | Error 50.9392 | Acc: 0.691111 AT 7.21056 | val_Acc 0.64 | val_AT 8.15858| nb_modif 7 | elaps: 0s
Epoch 36/400: [===============] 100% | Error 50.9448 | Acc: 0.658333 AT 7.99833 | val_Acc 0.63 | val_AT 8.57579| nb_modif 5 | elaps: 0s
Epoch 37/400: [===============] 100% | Error 50.9729 | Acc: 0.628889 AT 8.49111 | val_Acc 0.665 | val_AT 7.74288| nb_modif 5 | elaps: 0s
Epoch 38/400: [===============] 100% | Error 50.9794 | Acc: 0.672222 AT 7.64389 | val_Acc 0.71 | val_AT 6.92871| nb_modif 6 | elaps: 0s
Epoch 39/400: [===============] 100% | Error 50.9845 | Acc: 0.67 AT 7.64278 | val_Acc 0.72 | val_AT 6.72464| nb_modif 5 | elaps: 0s
Epoch 40/400: [===============] 100% | Error 50.9875 | Acc: 0.683333 AT 7.33167 | val_Acc 0.775 | val_AT 5.62362| nb_modif 3 | elaps: 0s
Epoch 41/400: [===============] 100% | Error 50.9907 | Acc: 0.752222 AT 5.96056 | val_Acc 0.825 | val_AT 4.53312| nb_modif 3 | elaps: 0s
Epoch 42/400: [===============] 100% | Error 50.9938 | Acc: 0.81 AT 4.81333 | val_Acc 0.88 | val_AT 3.48767| nb_modif 3 | elaps: 0s
Epoch 43/400: [===============] 100% | Error 50.9961 | Acc: 0.877778 AT 3.51167 | val_Acc 0.89 | val_AT 3.14744| nb_modif 2 | elaps: 0s
Epoch 44/400: [===============] 100% | Error 50.9982 | Acc: 0.875 AT 3.45333 | val_Acc 0.885 | val_AT 3.14074| nb_modif 2 | elaps: 0s
Epoch 45/400: [===============] 100% | Error 50.9992 | Acc: 0.912778 AT 2.73444 | val_Acc 0.905 | val_AT 2.7807| nb_modif 1 | elaps: 0s
Epoch 46/400: [===============] 100% | Error 51.0013 | Acc: 0.929444 AT 2.45278 | val_Acc 0.915 | val_AT 2.6289| nb_modif 2 | elaps: 0s
Epoch 47/400: [===============] 100% | Error 51.0043 | Acc: 0.909444 AT 2.81222 | val_Acc 0.895 | val_AT 2.96814| nb_modif 3 | elaps: 0s
Epoch 48/400: [===============] 100% | Error 51.0075 | Acc: 0.865556 AT 3.59056 | val_Acc 0.855 | val_AT 3.70984| nb_modif 3 | elaps: 0s
Epoch 49/400: [===============] 100% | Error 51.0182 | Acc: 0.832778 AT 4.17667 | val_Acc 0.815 | val_AT 4.27355| nb_modif 3 | elaps: 0s
Epoch 50/400: [===============] 100% | Error 51.0676 | Acc: 0.838333 AT 3.9 | val_Acc 0.835 | val_AT 3.63137| nb_modif 2 | elaps: 0s
Epoch 51/400: [===============] 100% | Error 51.0842 | Acc: 0.858333 AT 3.43222 | val_Acc 0.9 | val_AT 2.79316| nb_modif 2 | elaps: 0s
Epoch 52/400: [===============] 100% | Error 51.0863 | Acc: 0.874444 AT 3.08833 | val_Acc 0.935 | val_AT 2.29897| nb_modif 2 | elaps: 0s
Epoch 53/400: [===============] 100% | Error 51.0874 | Acc: 0.918889 AT 2.47778 | val_Acc 0.93 | val_AT 2.31149| nb_modif 1 | elaps: 0s
Epoch 54/400: [===============] 100% | Error 51.0933 | Acc: 0.938889 AT 2.22944 | val_Acc 0.95 | val_AT 1.96156| nb_modif 2 | elaps: 0s
Epoch 55/400: [===============] 100% | Error 51.0943 | Acc: 0.954444 AT 1.94556 | val_Acc 0.97 | val_AT 1.56981| nb_modif 1 | elaps: 0s
=== END TRAINNING << Time elapsed 34656ms nb threads 10
Epoch 1/400: [===============] 100% | Error 10.9712 | Acc: 0.00388889 AT 19.96 | val_Acc 0 | val_AT 19.9| nb_modif 4 | elaps: 0s
Epoch 2/400: [===============] 100% | Error 24.2964 | Acc: 0 AT 20 | val_Acc 0 | val_AT 19.9995| nb_modif 6 | elaps: 0s
Epoch 3/400: [===============] 100% | Error 35.7677 | Acc: 0.0144444 AT 19.8872 | val_Acc 0 | val_AT 20| nb_modif 9 | elaps: 0s
Epoch 4/400: [===============] 100% | Error 41.6746 | Acc: 0.0461111 AT 19.6667 | val_Acc 0 | val_AT 20| nb_modif 11 | elaps: 1s
Epoch 5/400: [===============] 100% | Error 44.0349 | Acc: 0.0922222 AT 18.4706 | val_Acc 0.37 | val_AT 13.565| nb_modif 13 | elaps: 1s
Epoch 6/400: [===============] 100% | Error 44.7015 | Acc: 0.466111 AT 11.8378 | val_Acc 0.49 | val_AT 11.3878| nb_modif 9 | elaps: 0s
Epoch 7/400: [===============] 100% | Error 44.9835 | Acc: 0.566111 AT 10.1606 | val_Acc 0.61 | val_AT 9.28694| nb_modif 7 | elaps: 0s
Epoch 8/400: [===============] 100% | Error 45.1256 | Acc: 0.650556 AT 8.61944 | val_Acc 0.71 | val_AT 7.69643| nb_modif 6 | elaps: 0s
Epoch 9/400: [===============] 100% | Error 45.2239 | Acc: 0.706111 AT 7.65278 | val_Acc 0.79 | val_AT 6.19848| nb_modif 6 | elaps: 0s
Epoch 10/400: [===============] 100% | Error 45.2711 | Acc: 0.775556 AT 6.42167 | val_Acc 0.785 | val_AT 6.14099| nb_modif 4 | elaps: 0s
Epoch 11/400: [===============] 100% | Error 45.3238 | Acc: 0.786111 AT 6.20333 | val_Acc 0.77 | val_AT 6.32571| nb_modif 5 | elaps: 0s
Epoch 12/400: [===============] 100% | Error 45.361 | Acc: 0.798889 AT 6.03056 | val_Acc 0.675 | val_AT 8.18163| nb_modif 4 | elaps: 0s
Epoch 13/400: [===============] 100% | Error 45.403 | Acc: 0.753333 AT 6.92056 | val_Acc 0.71 | val_AT 7.78091| nb_modif 5 | elaps: 0s
Epoch 14/400: [===============] 100% | Error 45.4319 | Acc: 0.760556 AT 6.80944 | val_Acc 0.79 | val_AT 6.3339| nb_modif 4 | elaps: 0s
Epoch 15/400: [===============] 100% | Error 45.4748 | Acc: 0.697778 AT 7.92056 | val_Acc 0.56 | val_AT 10.3267| nb_modif 7 | elaps: 0s
Epoch 16/400: [===============] 100% | Error 45.5088 | Acc: 0.63 AT 9.07389 | val_Acc 0.635 | val_AT 9.01163| nb_modif 7 | elaps: 0s
Epoch 17/400: [===============] 100% | Error 45.5318 | Acc: 0.625 AT 9.15944 | val_Acc 0.68 | val_AT 8.24006| nb_modif 6 | elaps: 0s
Epoch 18/400: [===============] 100% | Error 45.5508 | Acc: 0.653889 AT 8.60611 | val_Acc 0.635 | val_AT 8.8312| nb_modif 6 | elaps: 0s
Epoch 19/400: [===============] 100% | Error 45.564 | Acc: 0.708889 AT 7.55611 | val_Acc 0.73 | val_AT 7.19916| nb_modif 5 | elaps: 0s
Epoch 20/400: [===============] 100% | Error 45.5733 | Acc: 0.731667 AT 7.18333 | val_Acc 0.685 | val_AT 8.056| nb_modif 4 | elaps: 0s
Epoch 21/400: [===============] 100% | Error 45.5837 | Acc: 0.757778 AT 6.82611 | val_Acc 0.685 | val_AT 7.99028| nb_modif 5 | elaps: 0s
Epoch 22/400: [===============] 100% | Error 45.611 | Acc: 0.722222 AT 7.42556 | val_Acc 0.62 | val_AT 9.11495| nb_modif 5 | elaps: 0s
Epoch 23/400: [===============] 100% | Error 45.6219 | Acc: 0.664444 AT 8.46944 | val_Acc 0.565 | val_AT 10.1006| nb_modif 6 | elaps: 0s
Epoch 24/400: [===============] 100% | Error 45.6334 | Acc: 0.635556 AT 8.83556 | val_Acc 0.535 | val_AT 10.5755| nb_modif 7 | elaps: 0s
Epoch 25/400: [===============] 100% | Error 45.6407 | Acc: 0.661667 AT 8.36 | val_Acc 0.745 | val_AT 6.74788| nb_modif 5 | elaps: 0s
Epoch 26/400: [===============] 100% | Error 45.6474 | Acc: 0.693333 AT 7.855 | val_Acc 0.645 | val_AT 8.62374| nb_modif 5 | elaps: 0s
Epoch 27/400: [===============] 100% | Error 45.6547 | Acc: 0.64 AT 8.85333 | val_Acc 0.72 | val_AT 7.21312| nb_modif 6 | elaps: 0s
Epoch 28/400: [===============] 100% | Error 45.6604 | Acc: 0.698889 AT 7.72833 | val_Acc 0.695 | val_AT 7.72607| nb_modif 5 | elaps: 0s
Epoch 29/400: [===============] 100% | Error 45.6885 | Acc: 0.722778 AT 7.36722 | val_Acc 0.705 | val_AT 7.50863| nb_modif 5 | elaps: 0s
Epoch 30/400: [===============] 100% | Error 45.6948 | Acc: 0.694444 AT 7.80889 | val_Acc 0.61 | val_AT 9.21254| nb_modif 6 | elaps: 0s
Epoch 31/400: [===============] 100% | Error 45.701 | Acc: 0.643333 AT 8.70389 | val_Acc 0.64 | val_AT 8.52106| nb_modif 6 | elaps: 0s
Epoch 32/400: [===============] 100% | Error 45.7298 | Acc: 0.632778 AT 8.87722 | val_Acc 0.525 | val_AT 10.7676| nb_modif 6 | elaps: 0s
Epoch 33/400: [===============] 100% | Error 45.7369 | Acc: 0.599444 AT 9.485 | val_Acc 0.645 | val_AT 8.45384| nb_modif 7 | elaps: 0s
Epoch 34/400: [===============] 100% | Error 45.7439 | Acc: 0.581667 AT 9.74722 | val_Acc 0.535 | val_AT 10.7673| nb_modif 7 | elaps: 0s
Epoch 35/400: [===============] 100% | Error 45.7509 | Acc: 0.559444 AT 10.1428 | val_Acc 0.52 | val_AT 10.7538| nb_modif 7 | elaps: 0s
Epoch 36/400: [===============] 100% | Error 45.7579 | Acc: 0.556111 AT 9.99167 | val_Acc 0.54 | val_AT 10.1688| nb_modif 7 | elaps: 0s
Epoch 37/400: [===============] 100% | Error 45.7869 | Acc: 0.543333 AT 9.91 | val_Acc 0.54 | val_AT 9.85584| nb_modif 6 | elaps: 0s
Epoch 38/400: [===============] 100% | Error 45.7924 | Acc: 0.637778 AT 8.11111 | val_Acc 0.65 | val_AT 7.80428| nb_modif 5 | elaps: 0s
Epoch 39/400: [===============] 100% | Error 45.8118 | Acc: 0.720556 AT 6.44667 | val_Acc 0.735 | val_AT 6.02402| nb_modif 4 | elaps: 0s
Epoch 40/400: [===============] 100% | Error 45.8178 | Acc: 0.74 AT 6.02333 | val_Acc 0.77 | val_AT 5.42512| nb_modif 5 | elaps: 0s
Epoch 41/400: [===============] 100% | Error 45.8225 | Acc: 0.761667 AT 5.58889 | val_Acc 0.765 | val_AT 5.42213| nb_modif 4 | elaps: 0s
Epoch 42/400: [===============] 100% | Error 45.8511 | Acc: 0.741111 AT 5.94 | val_Acc 0.705 | val_AT 6.58211| nb_modif 5 | elaps: 0s
Epoch 43/400: [===============] 100% | Error 45.8598 | Acc: 0.651667 AT 7.68389 | val_Acc 0.575 | val_AT 9.06291| nb_modif 7 | elaps: 0s
Epoch 44/400: [===============] 100% | Error 45.8716 | Acc: 0.498889 AT 10.555 | val_Acc 0.44 | val_AT 11.6003| nb_modif 8 | elaps: 0s
Epoch 45/400: [===============] 100% | Error 45.8791 | Acc: 0.523333 AT 10.0961 | val_Acc 0.55 | val_AT 9.573| nb_modif 5 | elaps: 0s
Epoch 46/400: [===============] 100% | Error 45.8866 | Acc: 0.678889 AT 7.2 | val_Acc 0.665 | val_AT 7.37786| nb_modif 5 | elaps: 0s
Epoch 47/400: [===============] 100% | Error 45.9096 | Acc: 0.754444 AT 5.74389 | val_Acc 0.7 | val_AT 6.72689| nb_modif 4 | elaps: 0s
Epoch 48/400: [===============] 100% | Error 45.9396 | Acc: 0.762778 AT 5.59833 | val_Acc 0.685 | val_AT 7.00363| nb_modif 5 | elaps: 0s
Epoch 49/400: [===============] 100% | Error 45.9641 | Acc: 0.748889 AT 5.86444 | val_Acc 0.71 | val_AT 6.50502| nb_modif 4 | elaps: 0s
Epoch 50/400: [===============] 100% | Error 45.9704 | Acc: 0.750556 AT 5.81389 | val_Acc 0.74 | val_AT 5.91752| nb_modif 4 | elaps: 0s
