Epoch 1/400: [===============] 100% | Error 15.7113 | Acc: 0.00277778 AT 19.94 | val_Acc 0 | val_AT 19.9| nb_modif 6 | elaps: 0s
Epoch 25/400: [===============] 100% | Error 52.3707 | Acc: 0.679444 AT 7.21111 | val_Acc 0.685 | val_AT 7.06506| nb_modif 10 | elaps: 1s
Epoch 26/400: [===============] 100% | Error 52.3833 | Acc: 0.661111 AT 7.55167 | val_Acc 0.635 | val_AT 7.96533| nb_modif 10 | elaps: 1s
Epoch 27/400: [===============] 100% | Error 52.3964 | Acc: 0.674444 AT 7.33 | val_Acc 0.69 | val_AT 6.93983| nb_modif 10 | elaps: 1s
Epoch 28/400: [===============] 100% | Error 52.4065 | Acc: 0.688333 AT 7.08667 | val_Acc 0.745 | val_AT 5.9147| nb_modif 9 | elaps: 1s
Epoch 29/400: [===============] 100% | Error 52.4144 | Acc: 0.778333 AT 5.39278 | val_Acc 0.825 | val_AT 4.53457| nb_modif 6 | elaps: 0s
Epoch 30/400: [===============] 100% | Error 52.4249 | Acc: 0.864444 AT 3.88389 | val_Acc 0.825 | val_AT 4.53267| nb_modif 5 | elaps: 0s
Epoch 31/400: [===============] 100% | Error 52.4724 | Acc: 0.848889 AT 4.19111 | val_Acc 0.825 | val_AT 4.53766| nb_modif 5 | elaps: 0s
Epoch 32/400: [===============] 100% | Error 52.4755 | Acc: 0.905 AT 3.08722 | val_Acc 0.935 | val_AT 2.44269| nb_modif 3 | elaps: 0s
Epoch 33/400: [===============] 100% | Error 52.5012 | Acc: 0.906111 AT 3.03167 | val_Acc 0.89 | val_AT 3.27221| nb_modif 5 | elaps: 0s
Epoch 34/400: [===============] 100% | Error 52.5046 | Acc: 0.923333 AT 2.71444 | val_Acc 0.915 | val_AT 2.84636| nb_modif 3 | elaps: 0s
Epoch 35/400: [===============] 100% | Error 52.5079 | Acc: 0.944444 AT 2.30444 | val_Acc 0.92 | val_AT 2.70423| nb_modif 3 | elaps: 0s
Epoch 36/400: [===============] 100% | Error 52.5126 | Acc: 0.906111 AT 3.03167 | val_Acc 0.895 | val_AT 3.15352| nb_modif 4 | elaps: 0s
Epoch 37/400: [===============] 100% | Error 52.5751 | Acc: 0.855 AT 3.56167 | val_Acc 0.83 | val_AT 3.23077| nb_modif 4 | elaps: 0s
Epoch 38/400: [===============] 100% | Error 52.6767 | Acc: 0.861111 AT 2.98278 | val_Acc 0.89 | val_AT 2.92115| nb_modif 4 | elaps: 0s
Epoch 39/400: [===============] 100% | Error 52.6947 | Acc: 0.921111 AT 2.49889 | val_Acc 0.95 | val_AT 1.86461| nb_modif 3 | elaps: 0s
Epoch 40/400: [===============] 100% | Error 52.7201 | Acc: 0.949444 AT 1.96056 | val_Acc 0.95 | val_AT 1.85932| nb_modif 2 | elaps: 0s
Epoch 41/400: [===============] 100% | Error 52.7234 | Acc: 0.949444 AT 2.02222 | val_Acc 0.95 | val_AT 1.9993| nb_modif 3 | elaps: 0s
Epoch 42/400: [===============] 100% | Error 52.7503 | Acc: 0.949444 AT 2.05611 | val_Acc 0.95 | val_AT 2| nb_modif 2 | elaps: 0s
Epoch 43/400: [===============] 100% | Error 52.7526 | Acc: 0.997222 AT 1.155 | val_Acc 0.995 | val_AT 1.145| nb_modif 2 | elaps: 0s
=== END TRAINNING << Time elapsed 51654ms nb threads 8
Epoch 1/400: [===============] 100% | Error 15.9743 | Acc: 0.00277778 AT 19.9156 | val_Acc 0 | val_AT 19.9| nb_modif 6 | elaps: 0s
Epoch 2/400: [===============] 100% | Error 34.3654 | Acc: 0 AT 20 | val_Acc 0 | val_AT 19.9995| nb_modif 10 | elaps: 1s
Epoch 3/400: [===============] 100% | Error 45.746 | Acc: 0.0638889 AT 19.5294 | val_Acc 0 | val_AT 20| nb_modif 15 | elaps: 1s
Epoch 4/400: [===============] 100% | Error 50.4904 | Acc: 0.113333 AT 19.1361 | val_Acc 0 | val_AT 20| nb_modif 20 | elaps: 2s
Epoch 5/400: [===============] 100% | Error 52.1384 | Acc: 0.0672222 AT 18.9244 | val_Acc 0.235 | val_AT 16.355| nb_modif 25 | elaps: 3s
Epoch 6/400: [===============] 100% | Error 52.5291 | Acc: 0.296111 AT 15.1844 | val_Acc 0.45 | val_AT 12.7818| nb_modif 19 | elaps: 2s
Epoch 7/400: [===============] 100% | Error 52.6566 | Acc: 0.486667 AT 12.1911 | val_Acc 0.48 | val_AT 12.0389| nb_modif 15 | elaps: 2s
Epoch 8/400: [===============] 100% | Error 52.7153 | Acc: 0.556667 AT 10.9094 | val_Acc 0.57 | val_AT 10.6702| nb_modif 15 | elaps: 2s
Epoch 9/400: [===============] 100% | Error 52.7493 | Acc: 0.645 AT 9.50444 | val_Acc 0.555 | val_AT 10.8734| nb_modif 13 | elaps: 1s
Epoch 10/400: [===============] 100% | Error 52.7759 | Acc: 0.557778 AT 11.0306 | val_Acc 0.65 | val_AT 9.50937| nb_modif 14 | elaps: 1s
Epoch 11/400: [===============] 100% | Error 52.7921 | Acc: 0.676111 AT 9.14944 | val_Acc 0.69 | val_AT 8.91755| nb_modif 11 | elaps: 1s
Epoch 12/400: [===============] 100% | Error 52.8098 | Acc: 0.632222 AT 9.88667 | val_Acc 0.435 | val_AT 12.8446| nb_modif 14 | elaps: 1s
Epoch 13/400: [===============] 100% | Error 52.8245 | Acc: 0.507778 AT 11.4661 | val_Acc 0.66 | val_AT 8.53922| nb_modif 13 | elaps: 1s
Epoch 14/400: [===============] 100% | Error 52.837 | Acc: 0.637222 AT 9.16889 | val_Acc 0.715 | val_AT 8.1077| nb_modif 12 | elaps: 1s
Epoch 15/400: [===============] 100% | Error 52.8462 | Acc: 0.761667 AT 7.45333 | val_Acc 0.705 | val_AT 8.04554| nb_modif 9 | elaps: 1s
Epoch 16/400: [===============] 100% | Error 52.8702 | Acc: 0.663333 AT 8.57833 | val_Acc 0.665 | val_AT 8.32023| nb_modif 11 | elaps: 1s
Epoch 17/400: [===============] 100% | Error 52.8928 | Acc: 0.707778 AT 7.41056 | val_Acc 0.74 | val_AT 6.6416| nb_modif 9 | elaps: 1s
Epoch 18/400: [===============] 100% | Error 52.9507 | Acc: 0.747222 AT 6.37611 | val_Acc 0.775 | val_AT 5.80821| nb_modif 9 | elaps: 1s
Epoch 19/400: [===============] 100% | Error 53.1247 | Acc: 0.765556 AT 5.95611 | val_Acc 0.765 | val_AT 5.66904| nb_modif 7 | elaps: 0s
Epoch 20/400: [===============] 100% | Error 53.1327 | Acc: 0.833889 AT 4.53611 | val_Acc 0.82 | val_AT 4.77335| nb_modif 6 | elaps: 0s
Epoch 21/400: [===============] 100% | Error 53.1396 | Acc: 0.827778 AT 4.59222 | val_Acc 0.81 | val_AT 4.82887| nb_modif 6 | elaps: 0s
Epoch 22/400: [===============] 100% | Error 53.1476 | Acc: 0.854444 AT 4.10278 | val_Acc 0.935 | val_AT 2.54914| nb_modif 5 | elaps: 0s
Epoch 23/400: [===============] 100% | Error 53.1534 | Acc: 0.89 AT 3.41722 | val_Acc 0.9 | val_AT 3.16775| nb_modif 5 | elaps: 0s
Epoch 24/400: [===============] 100% | Error 53.1582 | Acc: 0.901667 AT 3.26944 | val_Acc 0.91 | val_AT 3.02584| nb_modif 4 | elaps: 0s
Epoch 25/400: [===============] 100% | Error 53.1638 | Acc: 0.898333 AT 3.265 | val_Acc 0.91 | val_AT 2.90513| nb_modif 5 | elaps: 0s
Epoch 26/400: [===============] 100% | Error 53.1684 | Acc: 0.898333 AT 3.21889 | val_Acc 0.91 | val_AT 2.87453| nb_modif 4 | elaps: 0s
Epoch 27/400: [===============] 100% | Error 53.1751 | Acc: 0.861667 AT 3.88056 | val_Acc 0.86 | val_AT 3.81437| nb_modif 6 | elaps: 0s
Epoch 28/400: [===============] 100% | Error 53.1831 | Acc: 0.787222 AT 5.21222 | val_Acc 0.84 | val_AT 4.23407| nb_modif 7 | elaps: 0s
Epoch 29/400: [===============] 100% | Error 53.191 | Acc: 0.817222 AT 4.75889 | val_Acc 0.89 | val_AT 3.37117| nb_modif 7 | elaps: 0s
Epoch 30/400: [===============] 100% | Error 53.1989 | Acc: 0.816111 AT 4.82389 | val_Acc 0.835 | val_AT 4.41186| nb_modif 7 | elaps: 0s
Epoch 31/400: [===============] 100% | Error 53.2508 | Acc: 0.753889 AT 5.61167 | val_Acc 0.73 | val_AT 6.24706| nb_modif 8 | elaps: 1s
Epoch 32/400: [===============] 100% | Error 53.2646 | Acc: 0.74 AT 5.92889 | val_Acc 0.605 | val_AT 8.24124| nb_modif 8 | elaps: 1s
Epoch 33/400: [===============] 100% | Error 53.2947 | Acc: 0.745 AT 5.89944 | val_Acc 0.8 | val_AT 4.81121| nb_modif 6 | elaps: 0s
Epoch 34/400: [===============] 100% | Error 53.3004 | Acc: 0.82 AT 4.46778 | val_Acc 0.835 | val_AT 4.12906| nb_modif 5 | elaps: 0s
Epoch 35/400: [===============] 100% | Error 53.3418 | Acc: 0.816667 AT 4.55222 | val_Acc 0.81 | val_AT 4.66565| nb_modif 7 | elaps: 0s
Epoch 36/400: [===============] 100% | Error 53.3442 | Acc: 0.863889 AT 3.74111 | val_Acc 0.955 | val_AT 2.01833| nb_modif 2 | elaps: 0s
Epoch 37/400: [===============] 100% | Error 53.3502 | Acc: 0.94 AT 2.38722 | val_Acc 0.945 | val_AT 2.20509| nb_modif 4 | elaps: 0s
Epoch 38/400: [===============] 100% | Error 53.3636 | Acc: 0.915556 AT 2.82889 | val_Acc 0.895 | val_AT 3.09103| nb_modif 4 | elaps: 0s
Epoch 39/400: [===============] 100% | Error 53.3709 | Acc: 0.870556 AT 3.58778 | val_Acc 0.84 | val_AT 3.99546| nb_modif 4 | elaps: 0s
Epoch 40/400: [===============] 100% | Error 53.3762 | Acc: 0.835 AT 4.14167 | val_Acc 0.81 | val_AT 4.52998| nb_modif 5 | elaps: 0s
Epoch 41/400: [===============] 100% | Error 53.3821 | Acc: 0.836667 AT 4.11778 | val_Acc 0.89 | val_AT 3.02765| nb_modif 5 | elaps: 0s
Epoch 42/400: [===============] 100% | Error 53.3866 | Acc: 0.883889 AT 3.28667 | val_Acc 0.865 | val_AT 3.61014| nb_modif 4 | elaps: 0s
Epoch 43/400: [===============] 100% | Error 53.3915 | Acc: 0.852222 AT 3.94444 | val_Acc 0.845 | val_AT 3.95305| nb_modif 4 | elaps: 0s
Epoch 44/400: [===============] 100% | Error 53.3978 | Acc: 0.872222 AT 3.51889 | val_Acc 0.895 | val_AT 3.08477| nb_modif 5 | elaps: 0s
Epoch 45/400: [===============] 100% | Error 53.4101 | Acc: 0.912778 AT 2.78556 | val_Acc 0.92 | val_AT 2.55042| nb_modif 3 | elaps: 0s
Epoch 46/400: [===============] 100% | Error 53.4218 | Acc: 0.877778 AT 3.44833 | val_Acc 0.85 | val_AT 3.85775| nb_modif 5 | elaps: 0s
Epoch 47/400: [===============] 100% | Error 53.436 | Acc: 0.877778 AT 3.43944 | val_Acc 0.885 | val_AT 3.17929| nb_modif 4 | elaps: 0s
Epoch 48/400: [===============] 100% | Error 53.5243 | Acc: 0.887778 AT 3.22444 | val_Acc 0.895 | val_AT 2.9559| nb_modif 4 | elaps: 0s
Epoch 49/400: [===============] 100% | Error 53.5278 | Acc: 0.945556 AT 2.04278 | val_Acc 0.94 | val_AT 2.05478| nb_modif 2 | elaps: 0s
Epoch 50/400: [===============] 100% | Error 53.5319 | Acc: 0.950556 AT 1.93944 | val_Acc 0.94 | val_AT 2.05027| nb_modif 3 | elaps: 0s
=== END TRAINNING << Time elapsed 54521ms nb threads 8
Epoch 1/400: [===============] 100% | Error 16.0135 | Acc: 0.00388889 AT 19.8594 | val_Acc 0 | val_AT 19.9| nb_modif 6 | elaps: 0s
Epoch 2/400: [===============] 100% | Error 33.921 | Acc: 0.000555556 AT 19.9972 | val_Acc 0 | val_AT 19.9995| nb_modif 10 | elaps: 1s
Epoch 3/400: [===============] 100% | Error 44.7835 | Acc: 0.0688889 AT 19.5194 | val_Acc 0 | val_AT 20| nb_modif 15 | elaps: 2s
Epoch 4/400: [===============] 100% | Error 49.508 | Acc: 0.0972222 AT 19.2317 | val_Acc 0 | val_AT 20| nb_modif 21 | elaps: 2s
Epoch 5/400: [===============] 100% | Error 51.1062 | Acc: 0.0683333 AT 19.0233 | val_Acc 0.11 | val_AT 18.135| nb_modif 25 | elaps: 3s
Epoch 6/400: [===============] 100% | Error 51.4814 | Acc: 0.321111 AT 14.8728 | val_Acc 0.43 | val_AT 13.4307| nb_modif 19 | elaps: 2s
Epoch 7/400: [===============] 100% | Error 51.6139 | Acc: 0.494444 AT 12.0967 | val_Acc 0.585 | val_AT 10.8022| nb_modif 16 | elaps: 2s
Epoch 8/400: [===============] 100% | Error 51.6666 | Acc: 0.615 AT 10.3817 | val_Acc 0.675 | val_AT 9.44901| nb_modif 13 | elaps: 1s
Epoch 9/400: [===============] 100% | Error 51.6988 | Acc: 0.609444 AT 10.1011 | val_Acc 0.57 | val_AT 10.7472| nb_modif 13 | elaps: 1s
Epoch 10/400: [===============] 100% | Error 51.7211 | Acc: 0.638889 AT 9.71389 | val_Acc 0.76 | val_AT 7.60374| nb_modif 12 | elaps: 1s
Epoch 11/400: [===============] 100% | Error 51.7396 | Acc: 0.737222 AT 8.31778 | val_Acc 0.655 | val_AT 9.41302| nb_modif 12 | elaps: 1s
Epoch 12/400: [===============] 100% | Error 51.7549 | Acc: 0.686111 AT 9.05667 | val_Acc 0.615 | val_AT 10.0821| nb_modif 12 | elaps: 1s
Epoch 13/400: [===============] 100% | Error 51.7684 | Acc: 0.647778 AT 9.32222 | val_Acc 0.7 | val_AT 8.37541| nb_modif 12 | elaps: 1s
Epoch 14/400: [===============] 100% | Error 51.7789 | Acc: 0.758333 AT 7.55278 | val_Acc 0.73 | val_AT 7.82188| nb_modif 10 | elaps: 1s
Epoch 15/400: [===============] 100% | Error 51.7892 | Acc: 0.737222 AT 7.89556 | val_Acc 0.695 | val_AT 8.68911| nb_modif 10 | elaps: 1s
Epoch 16/400: [===============] 100% | Error 51.8004 | Acc: 0.702778 AT 8.35556 | val_Acc 0.76 | val_AT 6.84845| nb_modif 11 | elaps: 1s
Epoch 17/400: [===============] 100% | Error 51.8091 | Acc: 0.795556 AT 6.23778 | val_Acc 0.815 | val_AT 5.38924| nb_modif 8 | elaps: 1s
Epoch 18/400: [===============] 100% | Error 51.8171 | Acc: 0.837222 AT 4.74889 | val_Acc 0.745 | val_AT 6.20695| nb_modif 7 | elaps: 0s
Epoch 19/400: [===============] 100% | Error 51.854 | Acc: 0.844444 AT 4.37389 | val_Acc 0.76 | val_AT 5.91104| nb_modif 6 | elaps: 0s
Epoch 20/400: [===============] 100% | Error 51.8676 | Acc: 0.785 AT 5.42444 | val_Acc 0.735 | val_AT 6.26956| nb_modif 8 | elaps: 1s
Epoch 21/400: [===============] 100% | Error 51.8829 | Acc: 0.724444 AT 6.56111 | val_Acc 0.66 | val_AT 7.75135| nb_modif 9 | elaps: 1s
Epoch 22/400: [===============] 100% | Error 51.8971 | Acc: 0.722222 AT 6.85667 | val_Acc 0.735 | val_AT 6.85376| nb_modif 9 | elaps: 1s
Epoch 23/400: [===============] 100% | Error 51.9089 | Acc: 0.77 AT 5.92056 | val_Acc 0.72 | val_AT 6.70927| nb_modif 8 | elaps: 1s
Epoch 24/400: [===============] 100% | Error 51.9172 | Acc: 0.771111 AT 5.71111 | val_Acc 0.78 | val_AT 5.46355| nb_modif 7 | elaps: 0s
Epoch 25/400: [===============] 100% | Error 51.9279 | Acc: 0.801667 AT 4.89222 | val_Acc 0.805 | val_AT 4.77232| nb_modif 6 | elaps: 0s
Epoch 26/400: [===============] 100% | Error 51.957 | Acc: 0.808889 AT 4.80167 | val_Acc 0.765 | val_AT 5.57886| nb_modif 7 | elaps: 0s
Epoch 27/400: [===============] 100% | Error 51.9678 | Acc: 0.772778 AT 5.55611 | val_Acc 0.74 | val_AT 6.11289| nb_modif 8 | elaps: 1s
Epoch 28/400: [===============] 100% | Error 51.9963 | Acc: 0.723333 AT 6.52222 | val_Acc 0.68 | val_AT 7.20556| nb_modif 8 | elaps: 1s
Epoch 29/400: [===============] 100% | Error 52.0039 | Acc: 0.787778 AT 5.34278 | val_Acc 0.845 | val_AT 4.21103| nb_modif 6 | elaps: 0s
Epoch 30/400: [===============] 100% | Error 52.0442 | Acc: 0.855556 AT 4.06278 | val_Acc 0.82 | val_AT 4.49106| nb_modif 6 | elaps: 0s
Epoch 31/400: [===============] 100% | Error 52.0948 | Acc: 0.85 AT 3.93389 | val_Acc 0.875 | val_AT 3.32246| nb_modif 5 | elaps: 0s
Epoch 32/400: [===============] 100% | Error 52.1018 | Acc: 0.840556 AT 4.04778 | val_Acc 0.86 | val_AT 3.66661| nb_modif 6 | elaps: 0s
Epoch 33/400: [===============] 100% | Error 52.1283 | Acc: 0.843889 AT 4.03778 | val_Acc 0.845 | val_AT 3.96833| nb_modif 5 | elaps: 0s
Epoch 34/400: [===============] 100% | Error 52.1369 | Acc: 0.825 AT 4.395 | val_Acc 0.78 | val_AT 5.23484| nb_modif 7 | elaps: 0s
Epoch 35/400: [===============] 100% | Error 52.1531 | Acc: 0.771111 AT 5.43778 | val_Acc 0.785 | val_AT 5.15117| nb_modif 7 | elaps: 0s
Epoch 36/400: [===============] 100% | Error 52.1638 | Acc: 0.783889 AT 5.20778 | val_Acc 0.81 | val_AT 4.69576| nb_modif 7 | elaps: 0s
Epoch 37/400: [===============] 100% | Error 52.1713 | Acc: 0.807222 AT 4.82833 | val_Acc 0.815 | val_AT 4.66348| nb_modif 6 | elaps: 0s
Epoch 38/400: [===============] 100% | Error 52.1794 | Acc: 0.818889 AT 4.69611 | val_Acc 0.83 | val_AT 4.46832| nb_modif 7 | elaps: 0s
Epoch 39/400: [===============] 100% | Error 52.1935 | Acc: 0.87 AT 3.75444 | val_Acc 0.905 | val_AT 3.17234| nb_modif 4 | elaps: 0s
Epoch 40/400: [===============] 100% | Error 52.1957 | Acc: 0.936111 AT 2.56889 | val_Acc 0.94 | val_AT 2.50586| nb_modif 2 | elaps: 0s
Epoch 41/400: [===============] 100% | Error 52.2016 | Acc: 0.931111 AT 2.73167 | val_Acc 0.955 | val_AT 2.15753| nb_modif 5 | elaps: 0s
Epoch 42/400: [===============] 100% | Error 52.2067 | Acc: 0.905556 AT 3.22889 | val_Acc 0.92 | val_AT 2.87579| nb_modif 4 | elaps: 0s
Epoch 43/400: [===============] 100% | Error 52.2199 | Acc: 0.930556 AT 2.83389 | val_Acc 0.92 | val_AT 2.92438| nb_modif 4 | elaps: 0s
Epoch 44/400: [===============] 100% | Error 52.2277 | Acc: 0.953333 AT 2.46444 | val_Acc 0.975 | val_AT 2.10462| nb_modif 2 | elaps: 0s
=== END TRAINNING << Time elapsed 53139ms nb threads 8
Epoch 1/400: [===============] 100% | Error 18.0884 | Acc: 0.00277778 AT 19.905 | val_Acc 0 | val_AT 19.9| nb_modif 7 | elaps: 0s
Epoch 2/400: [===============] 100% | Error 33.8246 | Acc: 0 AT 20 | val_Acc 0 | val_AT 19.9995| nb_modif 9 | elaps: 1s
Epoch 3/400: [===============] 100% | Error 46.0588 | Acc: 0.075 AT 19.4372 | val_Acc 0 | val_AT 20| nb_modif 17 | elaps: 2s
Epoch 4/400: [===============] 100% | Error 50.4955 | Acc: 0.118889 AT 19.1383 | val_Acc 0 | val_AT 20| nb_modif 21 | elaps: 2s
Epoch 5/400: [===============] 100% | Error 52.0171 | Acc: 0.0722222 AT 18.8761 | val_Acc 0.15 | val_AT 17.515| nb_modif 27 | elaps: 3s
Epoch 6/400: [===============] 100% | Error 52.3969 | Acc: 0.247778 AT 16.0606 | val_Acc 0.345 | val_AT 14.3226| nb_modif 22 | elaps: 2s
Epoch 7/400: [===============] 100% | Error 52.5235 | Acc: 0.436667 AT 13.1844 | val_Acc 0.585 | val_AT 11.0016| nb_modif 18 | elaps: 2s
Epoch 8/400: [===============] 100% | Error 52.5748 | Acc: 0.531667 AT 11.8756 | val_Acc 0.635 | val_AT 9.82001| nb_modif 15 | elaps: 1s
Epoch 9/400: [===============] 100% | Error 52.6092 | Acc: 0.576111 AT 11.0133 | val_Acc 0.535 | val_AT 11.9241| nb_modif 16 | elaps: 2s
Epoch 10/400: [===============] 100% | Error 52.6312 | Acc: 0.608333 AT 10.3317 | val_Acc 0.575 | val_AT 10.9246| nb_modif 14 | elaps: 1s
Epoch 11/400: [===============] 100% | Error 52.6477 | Acc: 0.669444 AT 9.39833 | val_Acc 0.795 | val_AT 7.34962| nb_modif 13 | elaps: 1s
Epoch 12/400: [===============] 100% | Error 52.6588 | Acc: 0.776667 AT 7.76167 | val_Acc 0.8 | val_AT 7.59675| nb_modif 10 | elaps: 1s
Epoch 13/400: [===============] 100% | Error 52.6755 | Acc: 0.625 AT 10.3811 | val_Acc 0.5 | val_AT 11.903| nb_modif 16 | elaps: 2s
Epoch 14/400: [===============] 100% | Error 52.6908 | Acc: 0.595556 AT 10.2189 | val_Acc 0.545 | val_AT 10.6145| nb_modif 14 | elaps: 1s
Epoch 15/400: [===============] 100% | Error 52.725 | Acc: 0.683889 AT 8.06833 | val_Acc 0.785 | val_AT 6.23807| nb_modif 10 | elaps: 1s
Epoch 16/400: [===============] 100% | Error 52.7374 | Acc: 0.72 AT 7.07167 | val_Acc 0.735 | val_AT 6.74119| nb_modif 9 | elaps: 1s
Epoch 17/400: [===============] 100% | Error 52.7689 | Acc: 0.770556 AT 6.04722 | val_Acc 0.65 | val_AT 7.88871| nb_modif 9 | elaps: 1s
Epoch 18/400: [===============] 100% | Error 52.7825 | Acc: 0.630556 AT 8.385 | val_Acc 0.7 | val_AT 7.30944| nb_modif 11 | elaps: 1s
Epoch 19/400: [===============] 100% | Error 52.8038 | Acc: 0.781667 AT 5.83611 | val_Acc 0.795 | val_AT 5.33155| nb_modif 9 | elaps: 1s
Epoch 20/400: [===============] 100% | Error 52.8129 | Acc: 0.812222 AT 4.87056 | val_Acc 0.77 | val_AT 5.52166| nb_modif 7 | elaps: 0s
Epoch 21/400: [===============] 100% | Error 52.8206 | Acc: 0.79 AT 5.25667 | val_Acc 0.76 | val_AT 5.73761| nb_modif 7 | elaps: 0s
Epoch 22/400: [===============] 100% | Error 52.85 | Acc: 0.843333 AT 4.28056 | val_Acc 0.83 | val_AT 4.50369| nb_modif 6 | elaps: 0s
Epoch 23/400: [===============] 100% | Error 52.8576 | Acc: 0.816667 AT 4.80167 | val_Acc 0.76 | val_AT 5.80252| nb_modif 7 | elaps: 0s
Epoch 24/400: [===============] 100% | Error 52.867 | Acc: 0.772222 AT 5.66611 | val_Acc 0.775 | val_AT 5.53901| nb_modif 8 | elaps: 1s
Epoch 25/400: [===============] 100% | Error 52.88 | Acc: 0.791667 AT 5.19333 | val_Acc 0.895 | val_AT 3.1377| nb_modif 6 | elaps: 0s
Epoch 26/400: [===============] 100% | Error 52.8845 | Acc: 0.899444 AT 3.03444 | val_Acc 0.895 | val_AT 3.02069| nb_modif 4 | elaps: 0s
Epoch 27/400: [===============] 100% | Error 52.8889 | Acc: 0.9 AT 2.95167 | val_Acc 0.895 | val_AT 2.9151| nb_modif 4 | elaps: 0s
Epoch 28/400: [===============] 100% | Error 52.8935 | Acc: 0.9 AT 2.96444 | val_Acc 0.915 | val_AT 2.62458| nb_modif 4 | elaps: 0s
Epoch 29/400: [===============] 100% | Error 52.8981 | Acc: 0.909444 AT 2.80944 | val_Acc 0.965 | val_AT 1.68812| nb_modif 4 | elaps: 0s
Epoch 30/400: [===============] 100% | Error 52.9006 | Acc: 0.947778 AT 2.05889 | val_Acc 0.965 | val_AT 1.62844| nb_modif 2 | elaps: 0s
Epoch 31/400: [===============] 100% | Error 52.9077 | Acc: 0.947778 AT 2.04167 | val_Acc 0.965 | val_AT 1.62814| nb_modif 3 | elaps: 0s
